Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2019/20

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Sunne;1766;Värmlands län;17;Samtliga;Samtliga;133;85,0;84,2;82,7;81,2;15,0;
Sunne;1766;Värmlands län;17;Kommunal;Samtliga;133;85,0;84,2;82,7;81,2;15,0;
Surahammar;1907;Västmanlands län;19;Samtliga;Samtliga;90;76,7;76,7;71,1;72,2;23,3;
Surahammar;1907;Västmanlands län;19;Kommunal;Samtliga;90;76,7;76,7;71,1;72,2;23,3;
Svalöv;1214;Skåne län;12;Samtliga;Samtliga;147;84,4;76,2;67,3;68,0;15,6;
Svalöv;1214;Skåne län;12;Kommunal;Samtliga;121;84,3;77,7;69,4;70,2;15,7;
Svalöv;1214;Skåne län;12;Enskild;Samtliga;26;~100;69,2;57,7;57,7;..;
Svedala;1263;Skåne län;12;Samtliga;Samtliga;295;92,5;90,8;89,2;86,4;7,5;
Svedala;1263;Skåne län;12;Kommunal;Samtliga;295;92,5;90,8;89,2;86,4;7,5;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Samtliga;104;87,5;82,7;76,9;72,1;12,5;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Samtliga;104;87,5;82,7;76,9;72,1;12,5;
Säffle;1785;Värmlands län;17;Samtliga;Samtliga;163;79,1;77,3;77,3;72,4;20,9;
Säffle;1785;Värmlands län;17;Kommunal;Samtliga;163;79,1;77,3;77,3;72,4;20,9;
Säter;2082;Dalarnas län;20;Samtliga;Samtliga;116;89,7;84,5;76,7;75,0;10,3;
Säter;2082;Dalarnas län;20;Kommunal;Samtliga;116;89,7;84,5;76,7;75,0;10,3;
Sävsjö;0684;Jönköpings län;06;Samtliga;Samtliga;144;86,1;84,7;83,3;83,3;13,9;
Sävsjö;0684;Jönköpings län;06;Kommunal;Samtliga;129;86,0;84,5;83,7;83,7;14,0;
Sävsjö;0684;Jönköpings län;06;Enskild;Samtliga;15;~100;~100;~100;~100;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Samtliga;274;79,6;78,8;77,4;76,6;20,4;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Samtliga;262;79,4;78,6;77,1;76,3;20,6;
Söderhamn;2182;Gävleborgs län;21;Enskild;Samtliga;12;~100;~100;~100;~100;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Samtliga;158;89,2;88,6;88,6;88,0;10,8;
Söderköping;0582;Östergötlands län;05;Kommunal;Samtliga;143;88,1;87,4;87,4;86,7;11,9;
Söderköping;0582;Östergötlands län;05;Enskild;Samtliga;15;100,0;100,0;100,0;100,0;.;
Södertälje;0181;Stockholms län;01;Samtliga;Samtliga;1 214;81,2;79,4;77,7;75,9;18,8;
Södertälje;0181;Stockholms län;01;Kommunal;Samtliga;887;78,0;75,9;74,3;72,8;22,0;
Södertälje;0181;Stockholms län;01;Enskild;Samtliga;327;89,9;89,0;86,9;84,4;10,1;
Sölvesborg;1083;Blekinge län;10;Samtliga;Samtliga;189;84,1;79,9;77,8;72,5;15,9;
Sölvesborg;1083;Blekinge län;10;Kommunal;Samtliga;189;84,1;79,9;77,8;72,5;15,9;
Tanum;1435;Västra Götalands län;14;Samtliga;Samtliga;137;83,9;83,2;82,5;79,6;16,1;
Tanum;1435;Västra Götalands län;14;Kommunal;Samtliga;137;83,9;83,2;82,5;79,6;16,1;
Tibro;1472;Västra Götalands län;14;Samtliga;Samtliga;135;81,5;80,7;80,0;77,0;18,5;
Tibro;1472;Västra Götalands län;14;Kommunal;Samtliga;135;81,5;80,7;80,0;77,0;18,5;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Samtliga;130;86,2;84,6;82,3;80,8;13,8;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Samtliga;130;86,2;84,6;82,3;80,8;13,8;
Tierp;0360;Uppsala län;03;Samtliga;Samtliga;233;82,4;76,0;71,7;70,0;17,6;
Tierp;0360;Uppsala län;03;Kommunal;Samtliga;233;82,4;76,0;71,7;70,0;17,6;
Timrå;2262;Västernorrlands län;22;Samtliga;Samtliga;207;88,4;86,5;83,6;81,2;11,6;
Timrå;2262;Västernorrlands län;22;Kommunal;Samtliga;207;88,4;86,5;83,6;81,2;11,6;
Tingsryd;0763;Kronobergs län;07;Samtliga;Samtliga;142;84,5;82,4;80,3;80,3;15,5;
Tingsryd;0763;Kronobergs län;07;Kommunal;Samtliga;108;80,6;77,8;75,0;75,0;19,4;
Tingsryd;0763;Kronobergs län;07;Enskild;Samtliga;34;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Samtliga;146;85,6;84,9;84,2;82,2;14,4;
Tjörn;1419;Västra Götalands län;14;Kommunal;Samtliga;146;85,6;84,9;84,2;82,2;14,4;
Tomelilla;1270;Skåne län;12;Samtliga;Samtliga;110;72,7;71,8;66,4;57,3;27,3;
Tomelilla;1270;Skåne län;12;Kommunal;Samtliga;110;72,7;71,8;66,4;57,3;27,3;
Torsby;1737;Värmlands län;17;Samtliga;Samtliga;74;87,8;85,1;85,1;78,4;..;
Torsby;1737;Värmlands län;17;Kommunal;Samtliga;74;87,8;85,1;85,1;78,4;..;
Torsås;0834;Kalmar län;08;Samtliga;Samtliga;92;81,5;81,5;80,4;65,2;18,5;
Torsås;0834;Kalmar län;08;Kommunal;Samtliga;92;81,5;81,5;80,4;65,2;18,5;
Tranemo;1452;Västra Götalands län;14;Samtliga;Samtliga;133;79,7;78,2;75,9;73,7;20,3;
Tranemo;1452;Västra Götalands län;14;Kommunal;Samtliga;133;79,7;78,2;75,9;73,7;20,3;
Tranås;0687;Jönköpings län;06;Samtliga;Samtliga;248;83,5;82,7;81,0;78,6;16,5;
Tranås;0687;Jönköpings län;06;Kommunal;Samtliga;248;83,5;82,7;81,0;78,6;16,5;
Trelleborg;1287;Skåne län;12;Samtliga;Samtliga;497;84,9;84,3;83,1;82,1;15,1;
Trelleborg;1287;Skåne län;12;Kommunal;Samtliga;448;85,0;84,4;83,3;81,9;15,0;
Trelleborg;1287;Skåne län;12;Enskild;Samtliga;49;83,7;83,7;81,6;83,7;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Samtliga;738;85,2;84,1;82,9;79,3;14,8;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Samtliga;619;84,3;83,0;81,9;77,5;15,7;
Trollhättan;1488;Västra Götalands län;14;Enskild;Samtliga;119;89,9;89,9;88,2;88,2;10,1;
Trosa;0488;Södermanlands län;04;Samtliga;Samtliga;167;89,2;87,4;85,6;86,8;10,8;
Trosa;0488;Södermanlands län;04;Kommunal;Samtliga;167;89,2;87,4;85,6;86,8;10,8;
Tyresö;0138;Stockholms län;01;Samtliga;Samtliga;718;88,0;87,6;86,4;86,5;12,0;
Tyresö;0138;Stockholms län;01;Kommunal;Samtliga;555;86,1;85,6;84,0;84,3;13,9;
Tyresö;0138;Stockholms län;01;Enskild;Samtliga;163;94,5;94,5;94,5;93,9;..;
Täby;0160;Stockholms län;01;Samtliga;Samtliga;1 354;94,5;93,8;93,6;91,9;5,5;
Täby;0160;Stockholms län;01;Kommunal;Samtliga;580;96,0;95,7;95,7;93,6;4,0;
Täby;0160;Stockholms län;01;Enskild;Samtliga;774;93,4;92,4;92,1;90,7;6,6;
Töreboda;1473;Västra Götalands län;14;Samtliga;Samtliga;108;71,3;69,4;66,7;67,6;28,7;
Töreboda;1473;Västra Götalands län;14;Kommunal;Samtliga;108;71,3;69,4;66,7;67,6;28,7;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Samtliga;660;82,7;82,3;81,2;80,2;17,3;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Samtliga;564;83,7;83,3;82,4;80,9;16,3;
Uddevalla;1485;Västra Götalands län;14;Enskild;Samtliga;96;77,1;76,0;74,0;76,0;22,9;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Samtliga;264;78,0;76,9;75,8;63,3;22,0;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Samtliga;264;78,0;76,9;75,8;63,3;22,0;
Umeå;2480;Västerbottens län;24;Samtliga;Samtliga;1 315;92,0;91,0;89,0;89,4;8,0;
Umeå;2480;Västerbottens län;24;Kommunal;Samtliga;977;90,5;89,5;87,5;87,9;9,5;
Umeå;2480;Västerbottens län;24;Enskild;Samtliga;338;96,4;95,3;93,2;93,5;3,6;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Samtliga;481;86,9;86,7;86,1;82,7;13,1;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Samtliga;248;80,6;80,2;79,8;77,0;19,4;
Upplands Väsby;0114;Stockholms län;01;Enskild;Samtliga;233;93,6;93,6;92,7;88,8;6,4;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Samtliga;317;87,4;84,5;82,6;82,0;12,6;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Samtliga;295;87,8;84,7;83,1;82,0;12,2;
Upplands-Bro;0139;Stockholms län;01;Enskild;Samtliga;22;~100;~100;77,3;~100;..;
Uppsala;0380;Uppsala län;03;Samtliga;Samtliga;2 542;87,9;86,2;84,9;82,7;12,1;
Uppsala;0380;Uppsala län;03;Kommunal;Samtliga;1 729;85,5;83,3;81,8;78,9;14,5;
Uppsala;0380;Uppsala län;03;Enskild;Samtliga;813;92,9;92,3;91,4;90,5;7,1;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Samtliga;96;76,0;74,0;65,6;72,9;24,0;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Samtliga;96;76,0;74,0;65,6;72,9;24,0;
Vadstena;0584;Östergötlands län;05;Samtliga;Samtliga;69;89,9;89,9;87,0;84,1;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Samtliga;69;89,9;89,9;87,0;84,1;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Samtliga;190;86,8;85,3;84,2;81,6;13,2;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Samtliga;190;86,8;85,3;84,2;81,6;13,2;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Samtliga;89;82,0;77,5;71,9;70,8;18,0;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Samtliga;89;82,0;77,5;71,9;70,8;18,0;
Vallentuna;0115;Stockholms län;01;Samtliga;Samtliga;409;87,3;86,6;86,3;85,1;12,7;
Vallentuna;0115;Stockholms län;01;Kommunal;Samtliga;302;87,7;87,1;86,8;85,8;12,3;
Vallentuna;0115;Stockholms län;01;Enskild;Samtliga;107;86,0;85,0;85,0;83,2;14,0;
Vansbro;2021;Dalarnas län;20;Samtliga;Samtliga;72;91,7;91,7;83,3;81,9;..;
Vansbro;2021;Dalarnas län;20;Kommunal;Samtliga;72;91,7;91,7;83,3;81,9;..;
Vara;1470;Västra Götalands län;14;Samtliga;Samtliga;188;87,8;84,0;82,4;73,9;12,2;
Vara;1470;Västra Götalands län;14;Kommunal;Samtliga;188;87,8;84,0;82,4;73,9;12,2;
Varberg;1383;Hallands län;13;Samtliga;Samtliga;679;86,9;86,0;85,0;85,3;13,1;
Varberg;1383;Hallands län;13;Kommunal;Samtliga;635;86,6;85,8;84,9;85,0;13,4;
Varberg;1383;Hallands län;13;Enskild;Samtliga;44;~100;88,6;86,4;88,6;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Samtliga;182;~100;~100;97,3;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Samtliga;182;~100;~100;97,3;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Samtliga;487;95,1;94,7;93,8;93,4;4,9;
Vellinge;1233;Skåne län;12;Kommunal;Samtliga;335;94,6;94,6;93,7;93,4;5,4;
Vellinge;1233;Skåne län;12;Enskild;Samtliga;152;96,1;94,7;94,1;93,4;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Samtliga;318;82,1;79,9;77,4;74,2;17,9;
Vetlanda;0685;Jönköpings län;06;Kommunal;Samtliga;315;81,9;79,7;77,1;74,0;18,1;
Vetlanda;0685;Jönköpings län;06;Enskild;Samtliga;..;..;..;..;..;.;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Samtliga;76;77,6;77,6;77,6;76,3;22,4;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Samtliga;71;76,1;76,1;76,1;74,6;23,9;
Vilhelmina;2462;Västerbottens län;24;Enskild;Samtliga;..;..;..;..;..;.;
Vimmerby;0884;Kalmar län;08;Samtliga;Samtliga;179;87,7;87,2;83,8;81,0;12,3;
Vimmerby;0884;Kalmar län;08;Kommunal;Samtliga;179;87,7;87,2;83,8;81,0;12,3;
Vindeln;2404;Västerbottens län;24;Samtliga;Samtliga;63;84,1;81,0;79,4;77,8;15,9;
Vindeln;2404;Västerbottens län;24;Kommunal;Samtliga;63;84,1;81,0;79,4;77,8;15,9;
Vingåker;0428;Södermanlands län;04;Samtliga;Samtliga;94;60,6;59,6;59,6;57,4;39,4;
Vingåker;0428;Södermanlands län;04;Kommunal;Samtliga;94;60,6;59,6;59,6;57,4;39,4;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Samtliga;123;80,5;78,9;76,4;70,7;19,5;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Samtliga;123;80,5;78,9;76,4;70,7;19,5;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Samtliga;461;80,0;78,3;74,6;74,8;20,0;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Samtliga;386;77,2;75,6;71,2;71,8;22,8;
Vänersborg;1487;Västra Götalands län;14;Enskild;Samtliga;75;~100;92,0;92,0;90,7;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Samtliga;92;69,6;68,5;68,5;68,5;30,4;
Vännäs;2460;Västerbottens län;24;Kommunal;Samtliga;92;69,6;68,5;68,5;68,5;30,4;
Värmdö;0120;Stockholms län;01;Samtliga;Samtliga;474;94,1;93,5;92,0;92,0;5,9;
Värmdö;0120;Stockholms län;01;Kommunal;Samtliga;422;93,6;92,9;91,2;91,2;6,4;
Värmdö;0120;Stockholms län;01;Enskild;Samtliga;52;~100;~100;~100;~100;..;
Värnamo;0683;Jönköpings län;06;Samtliga;Samtliga;437;86,3;85,4;84,2;83,3;13,7;
Värnamo;0683;Jönköpings län;06;Kommunal;Samtliga;437;86,3;85,4;84,2;83,3;13,7;
Västervik;0883;Kalmar län;08;Samtliga;Samtliga;365;82,7;82,7;81,4;81,6;17,3;
Västervik;0883;Kalmar län;08;Kommunal;Samtliga;309;82,5;82,5;80,9;81,6;17,5;
Västervik;0883;Kalmar län;08;Enskild;Samtliga;56;83,9;83,9;83,9;82,1;..;
Västerås;1980;Västmanlands län;19;Samtliga;Samtliga;1 764;83,9;82,7;81,3;79,4;16,1;
Västerås;1980;Västmanlands län;19;Kommunal;Samtliga;1 115;78,7;77,4;76,0;72,7;21,3;
Västerås;1980;Västmanlands län;19;Enskild;Samtliga;649;92,9;91,7;90,4;90,8;7,1;
Växjö;0780;Kronobergs län;07;Samtliga;Samtliga;1 104;83,4;81,7;80,3;80,0;16,6;
Växjö;0780;Kronobergs län;07;Kommunal;Samtliga;853;82,2;80,3;78,5;78,2;17,8;
Växjö;0780;Kronobergs län;07;Enskild;Samtliga;251;87,6;86,5;86,1;86,1;12,4;
Ydre;0512;Östergötlands län;05;Samtliga;Samtliga;47;~100;~100;~100;~100;..;
Ydre;0512;Östergötlands län;05;Kommunal;Samtliga;47;~100;~100;~100;~100;..;
Ystad;1286;Skåne län;12;Samtliga;Samtliga;382;90,8;89,8;89,0;88,0;9,2;
Ystad;1286;Skåne län;12;Kommunal;Samtliga;292;91,1;89,7;88,7;87,3;8,9;
Ystad;1286;Skåne län;12;Enskild;Samtliga;90;90,0;90,0;90,0;90,0;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Samtliga;154;77,9;77,9;74,7;74,7;22,1;
Åmål;1492;Västra Götalands län;14;Kommunal;Samtliga;154;77,9;77,9;74,7;74,7;22,1;
Ånge;2260;Västernorrlands län;22;Samtliga;Samtliga;88;76,1;75,0;72,7;63,6;23,9;
Ånge;2260;Västernorrlands län;22;Kommunal;Samtliga;80;76,3;75,0;72,5;62,5;23,8;
Ånge;2260;Västernorrlands län;22;Enskild;Samtliga;..;..;..;..;..;..;
Åre;2321;Jämtlands län;23;Samtliga;Samtliga;128;80,5;78,1;71,9;70,3;19,5;
Åre;2321;Jämtlands län;23;Kommunal;Samtliga;128;80,5;78,1;71,9;70,3;19,5;
Årjäng;1765;Värmlands län;17;Samtliga;Samtliga;108;87,0;86,1;84,3;85,2;13,0;
Årjäng;1765;Värmlands län;17;Kommunal;Samtliga;108;87,0;86,1;84,3;85,2;13,0;
Åsele;2463;Västerbottens län;24;Samtliga;Samtliga;25;~100;~100;~100;~100;..;
Åsele;2463;Västerbottens län;24;Kommunal;Samtliga;25;~100;~100;~100;~100;..;
Åstorp;1277;Skåne län;12;Samtliga;Samtliga;221;86,9;82,4;79,2;76,9;13,1;
Åstorp;1277;Skåne län;12;Kommunal;Samtliga;221;86,9;82,4;79,2;76,9;13,1;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Samtliga;121;88,4;87,6;87,6;86,8;11,6;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Samtliga;121;88,4;87,6;87,6;86,8;11,6;
Älmhult;0765;Kronobergs län;07;Samtliga;Samtliga;201;75,8;75,3;74,2;75,3;24,2;
Älmhult;0765;Kronobergs län;07;Kommunal;Samtliga;179;76,9;76,3;75,0;76,3;23,1;
Älmhult;0765;Kronobergs län;07;Enskild;Samtliga;22;68,2;68,2;68,2;68,2;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Samtliga;85;88,2;87,1;83,5;87,1;11,8;
Älvdalen;2039;Dalarnas län;20;Kommunal;Samtliga;85;88,2;87,1;83,5;87,1;11,8;
Älvkarleby;0319;Uppsala län;03;Samtliga;Samtliga;102;75,5;73,5;70,6;68,6;24,5;
Älvkarleby;0319;Uppsala län;03;Kommunal;Samtliga;70;75,7;72,9;70,0;68,6;24,3;
Älvkarleby;0319;Uppsala län;03;Enskild;Samtliga;32;75,0;75,0;71,9;68,8;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Samtliga;95;93,7;91,6;88,4;91,6;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Samtliga;95;93,7;91,6;88,4;91,6;..;
Ängelholm;1292;Skåne län;12;Samtliga;Samtliga;496;86,7;85,5;84,1;84,1;13,3;
Ängelholm;1292;Skåne län;12;Kommunal;Samtliga;496;86,7;85,5;84,1;84,1;13,3;
Öckerö;1407;Västra Götalands län;14;Samtliga;Samtliga;161;88,8;87,6;86,3;83,2;11,2;
Öckerö;1407;Västra Götalands län;14;Kommunal;Samtliga;152;88,2;86,8;86,2;82,2;11,8;
Öckerö;1407;Västra Götalands län;14;Enskild;Samtliga;..;..;..;..;..;.;
Ödeshög;0509;Östergötlands län;05;Samtliga;Samtliga;62;82,3;82,3;80,6;79,0;17,7;
Ödeshög;0509;Östergötlands län;05;Kommunal;Samtliga;62;82,3;82,3;80,6;79,0;17,7;
Örebro;1880;Örebro län;18;Samtliga;Samtliga;1 733;81,2;80,6;79,3;78,4;18,8;
Örebro;1880;Örebro län;18;Kommunal;Samtliga;1 247;76,4;75,8;74,5;73,2;23,6;
Örebro;1880;Örebro län;18;Enskild;Samtliga;486;93,6;92,8;91,6;91,6;6,4;
Örkelljunga;1257;Skåne län;12;Samtliga;Samtliga;100;80,0;79,0;77,0;76,0;20,0;
Örkelljunga;1257;Skåne län;12;Kommunal;Samtliga;93;78,5;77,4;75,3;76,3;21,5;
Örkelljunga;1257;Skåne län;12;Enskild;Samtliga;..;..;..;..;..;.;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Samtliga;653;83,5;82,7;81,5;80,7;16,5;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Samtliga;634;84,2;83,4;82,2;81,5;15,8;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Samtliga;19;57,9;57,9;57,9;52,6;..;
Östersund;2380;Jämtlands län;23;Samtliga;Samtliga;696;87,6;86,9;85,5;85,5;12,4;
Östersund;2380;Jämtlands län;23;Kommunal;Samtliga;568;86,8;85,9;84,3;84,3;13,2;
Östersund;2380;Jämtlands län;23;Enskild;Samtliga;128;91,4;91,4;90,6;90,6;8,6;
Österåker;0117;Stockholms län;01;Samtliga;Samtliga;532;88,2;87,6;86,5;86,1;11,8;
Österåker;0117;Stockholms län;01;Kommunal;Samtliga;407;86,5;86,0;85,3;85,0;13,5;
Österåker;0117;Stockholms län;01;Enskild;Samtliga;125;93,6;92,8;90,4;89,6;..;
Östhammar;0382;Uppsala län;03;Samtliga;Samtliga;219;81,7;79,5;77,6;75,3;18,3;
Östhammar;0382;Uppsala län;03;Kommunal;Samtliga;219;81,7;79,5;77,6;75,3;18,3;
Östra Göinge;1256;Skåne län;12;Samtliga;Samtliga;217;70,5;69,1;67,7;67,7;29,5;
Östra Göinge;1256;Skåne län;12;Kommunal;Samtliga;201;71,6;70,1;69,2;68,7;28,4;
Östra Göinge;1256;Skåne län;12;Enskild;Samtliga;16;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Samtliga;26;73,1;73,1;73,1;69,2;..;
Överkalix;2513;Norrbottens län;25;Kommunal;Samtliga;20;65,0;65,0;65,0;60,0;..;
Överkalix;2513;Norrbottens län;25;Enskild;Samtliga;..;..;..;..;..;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Samtliga;33;~100;84,8;84,8;81,8;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;Samtliga;28;~100;82,1;82,1;78,6;..;
Övertorneå;2518;Norrbottens län;25;Enskild;Samtliga;..;..;..;..;..;.;
Ale;1440;Västra Götalands län;14;Samtliga;Flickor;191;82,7;79,6;79,1;77,5;17,3;
Ale;1440;Västra Götalands län;14;Kommunal;Flickor;177;82,5;79,7;79,1;77,4;17,5;
Ale;1440;Västra Götalands län;14;Enskild;Flickor;..;~100;~100;~100;~100;..;
Alingsås;1489;Västra Götalands län;14;Samtliga;Flickor;262;92,4;90,8;89,7;88,2;7,6;
Alingsås;1489;Västra Götalands län;14;Kommunal;Flickor;203;91,1;90,1;89,2;87,7;8,9;
Alingsås;1489;Västra Götalands län;14;Enskild;Flickor;59;~100;~100;91,5;89,8;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Flickor;124;83,9;83,9;82,3;79,8;16,1;
Alvesta;0764;Kronobergs län;07;Kommunal;Flickor;124;83,9;83,9;82,3;79,8;16,1;
Aneby;0604;Jönköpings län;06;Samtliga;Flickor;29;~100;82,8;79,3;75,9;..;
Aneby;0604;Jönköpings län;06;Kommunal;Flickor;29;~100;82,8;79,3;75,9;..;
Arboga;1984;Västmanlands län;19;Samtliga;Flickor;65;78,5;70,8;69,2;61,5;21,5;
Arboga;1984;Västmanlands län;19;Kommunal;Flickor;65;78,5;70,8;69,2;61,5;21,5;
Arjeplog;2506;Norrbottens län;25;Samtliga;Flickor;11;100,0;100,0;100,0;100,0;.;
Arjeplog;2506;Norrbottens län;25;Kommunal;Flickor;11;100,0;100,0;100,0;100,0;.;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Flickor;30;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Flickor;30;~100;~100;~100;~100;..;
Arvika;1784;Värmlands län;17;Samtliga;Flickor;126;90,5;89,7;89,7;87,3;9,5;
Arvika;1784;Värmlands län;17;Kommunal;Flickor;92;88,0;88,0;88,0;84,8;12,0;
Arvika;1784;Värmlands län;17;Enskild;Flickor;34;~100;~100;~100;~100;..;
Askersund;1882;Örebro län;18;Samtliga;Flickor;62;74,2;71,0;69,4;64,5;25,8;
Askersund;1882;Örebro län;18;Kommunal;Flickor;62;74,2;71,0;69,4;64,5;25,8;
Avesta;2084;Dalarnas län;20;Samtliga;Flickor;106;81,1;79,2;76,4;77,4;18,9;
Avesta;2084;Dalarnas län;20;Kommunal;Flickor;106;81,1;79,2;76,4;77,4;18,9;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Flickor;49;81,6;81,6;81,6;81,6;..;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Flickor;49;81,6;81,6;81,6;81,6;..;
Berg;2326;Jämtlands län;23;Samtliga;Flickor;51;88,2;88,2;88,2;88,2;..;
Berg;2326;Jämtlands län;23;Kommunal;Flickor;51;88,2;88,2;88,2;88,2;..;
Bjurholm;2403;Västerbottens län;24;Samtliga;Flickor;10;..;..;..;..;..;
Bjurholm;2403;Västerbottens län;24;Kommunal;Flickor;10;..;..;..;..;..;
Bjuv;1260;Skåne län;12;Samtliga;Flickor;94;83,0;81,9;76,6;76,6;17,0;
Bjuv;1260;Skåne län;12;Kommunal;Flickor;94;83,0;81,9;76,6;76,6;17,0;
Boden;2582;Norrbottens län;25;Samtliga;Flickor;173;89,6;89,6;88,4;82,7;10,4;
Boden;2582;Norrbottens län;25;Kommunal;Flickor;134;88,1;88,1;86,6;82,1;11,9;
Boden;2582;Norrbottens län;25;Enskild;Flickor;39;~100;~100;~100;84,6;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Flickor;48;87,5;87,5;87,5;85,4;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Flickor;48;87,5;87,5;87,5;85,4;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Flickor;156;86,5;85,9;85,3;84,6;13,5;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Flickor;77;77,9;76,6;76,6;74,0;22,1;
Bollnäs;2183;Gävleborgs län;21;Enskild;Flickor;79;~100;~100;93,7;~100;..;
Borgholm;0885;Kalmar län;08;Samtliga;Flickor;47;~100;~100;~100;~100;..;
Borgholm;0885;Kalmar län;08;Kommunal;Flickor;47;~100;~100;~100;~100;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Flickor;354;81,4;79,4;76,3;74,3;18,6;
Borlänge;2081;Dalarnas län;20;Kommunal;Flickor;292;80,5;78,1;75,0;74,0;19,5;
Borlänge;2081;Dalarnas län;20;Enskild;Flickor;62;85,5;85,5;82,3;75,8;..;
Borås;1490;Västra Götalands län;14;Samtliga;Flickor;590;87,5;86,9;85,8;84,2;12,5;
Borås;1490;Västra Götalands län;14;Kommunal;Flickor;454;84,8;84,1;82,6;80,6;15,2;
Borås;1490;Västra Götalands län;14;Enskild;Flickor;136;96,3;96,3;96,3;96,3;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Flickor;459;84,5;83,0;81,3;77,1;15,5;
Botkyrka;0127;Stockholms län;01;Kommunal;Flickor;394;83,2;81,5;79,4;75,4;16,8;
Botkyrka;0127;Stockholms län;01;Enskild;Flickor;65;92,3;92,3;92,3;87,7;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Flickor;21;~100;~100;~100;~100;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Flickor;21;~100;~100;~100;~100;..;
Bromölla;1272;Skåne län;12;Samtliga;Flickor;60;85,0;85,0;80,0;76,7;..;
