Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2016/17

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Leksand;2029;Dalarnas län;20;Kommunal;Flickor;71;85,9;85,9;85,9;84,5;14,1;
Leksand;2029;Dalarnas län;20;Enskild;Flickor;..;..;..;..;..;.;
Lerum;1441;Västra Götalands län;14;Samtliga;Flickor;248;88,7;88,3;87,5;87,9;11,3;
Lerum;1441;Västra Götalands län;14;Kommunal;Flickor;230;87,8;87,8;87,4;87,8;12,2;
Lerum;1441;Västra Götalands län;14;Enskild;Flickor;18;100,0;~100;~100;~100;.;
Lessebo;0761;Kronobergs län;07;Samtliga;Flickor;53;75,5;75,5;75,5;73,6;24,5;
Lessebo;0761;Kronobergs län;07;Kommunal;Flickor;53;75,5;75,5;75,5;73,6;24,5;
Lidingö;0186;Stockholms län;01;Samtliga;Flickor;261;95,0;94,6;94,3;94,6;5,0;
Lidingö;0186;Stockholms län;01;Kommunal;Flickor;200;95,0;94,5;94,0;94,5;5,0;
Lidingö;0186;Stockholms län;01;Enskild;Flickor;61;~100;~100;~100;~100;..;
Lidköping;1494;Västra Götalands län;14;Samtliga;Flickor;203;91,6;90,1;90,1;88,2;8,4;
Lidköping;1494;Västra Götalands län;14;Kommunal;Flickor;182;90,7;89,0;89,0;86,8;9,3;
Lidköping;1494;Västra Götalands län;14;Enskild;Flickor;21;100,0;100,0;100,0;100,0;.;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;Flickor;47;85,1;80,9;80,9;76,6;..;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;Flickor;42;83,3;78,6;78,6;73,8;..;
Lilla Edet;1462;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Lindesberg;1885;Örebro län;18;Samtliga;Flickor;123;72,4;71,5;69,9;65,9;27,6;
Lindesberg;1885;Örebro län;18;Kommunal;Flickor;123;72,4;71,5;69,9;65,9;27,6;
Linköping;0580;Östergötlands län;05;Samtliga;Flickor;794;87,4;87,2;86,3;85,4;12,6;
Linköping;0580;Östergötlands län;05;Kommunal;Flickor;570;84,4;84,0;83,2;81,6;15,6;
Linköping;0580;Östergötlands län;05;Enskild;Flickor;224;95,1;95,1;94,2;95,1;4,9;
Ljungby;0781;Kronobergs län;07;Samtliga;Flickor;150;87,3;87,3;87,3;87,3;12,7;
Ljungby;0781;Kronobergs län;07;Kommunal;Flickor;146;87,0;87,0;87,0;87,0;13,0;
Ljungby;0781;Kronobergs län;07;Enskild;Flickor;..;..;..;..;..;.;
Ljusdal;2161;Gävleborgs län;21;Samtliga;Flickor;87;88,5;88,5;87,4;87,4;11,5;
Ljusdal;2161;Gävleborgs län;21;Kommunal;Flickor;67;86,6;86,6;85,1;85,1;..;
Ljusdal;2161;Gävleborgs län;21;Enskild;Flickor;20;~100;~100;~100;~100;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;Flickor;23;78,3;78,3;65,2;65,2;..;
Ljusnarsberg;1864;Örebro län;18;Kommunal;Flickor;23;78,3;78,3;65,2;65,2;..;
Lomma;1262;Skåne län;12;Samtliga;Flickor;139;96,4;95,0;94,2;95,0;..;
Lomma;1262;Skåne län;12;Kommunal;Flickor;127;~100;95,3;94,5;95,3;..;
Lomma;1262;Skåne län;12;Enskild;Flickor;..;~100;~100;~100;~100;..;
Ludvika;2085;Dalarnas län;20;Samtliga;Flickor;128;85,9;85,2;84,4;83,6;14,1;
Ludvika;2085;Dalarnas län;20;Kommunal;Flickor;128;85,9;85,2;84,4;83,6;14,1;
Luleå;2580;Norrbottens län;25;Samtliga;Flickor;388;90,2;89,9;88,7;89,2;9,8;
Luleå;2580;Norrbottens län;25;Kommunal;Flickor;337;89,0;88,7;87,5;88,1;11,0;
Luleå;2580;Norrbottens län;25;Enskild;Flickor;51;~100;~100;~100;~100;..;
Lund;1281;Skåne län;12;Samtliga;Flickor;609;94,5;93,8;93,2;92,5;5,5;
Lund;1281;Skåne län;12;Kommunal;Flickor;464;95,4;94,7;94,3;93,4;4,6;
Lund;1281;Skåne län;12;Enskild;Flickor;145;91,7;91,0;89,7;89,7;8,3;
Lycksele;2481;Västerbottens län;24;Samtliga;Flickor;65;89,2;86,2;81,5;83,1;..;
Lycksele;2481;Västerbottens län;24;Kommunal;Flickor;65;89,2;86,2;81,5;83,1;..;
Lysekil;1484;Västra Götalands län;14;Samtliga;Flickor;90;86,7;84,4;83,3;84,4;13,3;
Lysekil;1484;Västra Götalands län;14;Kommunal;Flickor;90;86,7;84,4;83,3;84,4;13,3;
Malmö;1280;Skåne län;12;Samtliga;Flickor;1 384;79,5;79,1;77,1;76,4;20,5;
Malmö;1280;Skåne län;12;Kommunal;Flickor;1 118;76,8;76,5;74,4;73,3;23,2;
Malmö;1280;Skåne län;12;Enskild;Flickor;266;91,6;90,8;89,2;90,4;8,4;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;Flickor;41;~100;~100;~100;~100;..;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;Flickor;41;~100;~100;~100;~100;..;
Malå;2418;Västerbottens län;24;Samtliga;Flickor;20;70,0;70,0;65,0;70,0;..;
Malå;2418;Västerbottens län;24;Kommunal;Flickor;20;70,0;70,0;65,0;70,0;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;Flickor;120;89,2;89,2;88,3;86,7;10,8;
Mariestad;1493;Västra Götalands län;14;Kommunal;Flickor;91;86,8;86,8;86,8;84,6;13,2;
Mariestad;1493;Västra Götalands län;14;Enskild;Flickor;29;~100;~100;~100;~100;..;
Mark;1463;Västra Götalands län;14;Samtliga;Flickor;180;85,6;83,9;81,7;81,1;14,4;
Mark;1463;Västra Götalands län;14;Kommunal;Flickor;168;84,5;83,9;81,5;81,0;15,5;
Mark;1463;Västra Götalands län;14;Enskild;Flickor;..;100,0;~100;~100;~100;.;
Markaryd;0767;Kronobergs län;07;Samtliga;Flickor;57;86,0;86,0;80,7;86,0;..;
Markaryd;0767;Kronobergs län;07;Kommunal;Flickor;57;86,0;86,0;80,7;86,0;..;
Mellerud;1461;Västra Götalands län;14;Samtliga;Flickor;41;70,7;70,7;70,7;65,9;29,3;
Mellerud;1461;Västra Götalands län;14;Kommunal;Flickor;41;70,7;70,7;70,7;65,9;29,3;
Mjölby;0586;Östergötlands län;05;Samtliga;Flickor;123;81,3;81,3;78,9;79,7;18,7;
Mjölby;0586;Östergötlands län;05;Kommunal;Flickor;123;81,3;81,3;78,9;79,7;18,7;
Mora;2062;Dalarnas län;20;Samtliga;Flickor;88;81,8;81,8;80,7;79,5;18,2;
Mora;2062;Dalarnas län;20;Kommunal;Flickor;88;81,8;81,8;80,7;79,5;18,2;
Motala;0583;Östergötlands län;05;Samtliga;Flickor;218;86,7;83,9;83,9;81,7;13,3;
Motala;0583;Östergötlands län;05;Kommunal;Flickor;167;84,4;82,6;82,6;79,6;15,6;
Motala;0583;Östergötlands län;05;Enskild;Flickor;51;~100;88,2;88,2;88,2;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;Flickor;33;~100;~100;~100;~100;..;
Mullsjö;0642;Jönköpings län;06;Kommunal;Flickor;33;~100;~100;~100;~100;..;
Munkedal;1430;Västra Götalands län;14;Samtliga;Flickor;45;75,6;75,6;71,1;75,6;24,4;
Munkedal;1430;Västra Götalands län;14;Kommunal;Flickor;45;75,6;75,6;71,1;75,6;24,4;
Munkfors;1762;Värmlands län;17;Samtliga;Flickor;19;73,7;73,7;73,7;68,4;..;
Munkfors;1762;Värmlands län;17;Kommunal;Flickor;19;73,7;73,7;73,7;68,4;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;Flickor;304;90,1;89,5;88,2;88,5;9,9;
Mölndal;1481;Västra Götalands län;14;Kommunal;Flickor;264;89,0;88,6;87,5;88,3;11,0;
Mölndal;1481;Västra Götalands län;14;Enskild;Flickor;40;~100;~100;~100;~100;..;
Mönsterås;0861;Kalmar län;08;Samtliga;Flickor;70;74,3;72,9;72,9;71,4;25,7;
Mönsterås;0861;Kalmar län;08;Kommunal;Flickor;70;74,3;72,9;72,9;71,4;25,7;
Mörbylånga;0840;Kalmar län;08;Samtliga;Flickor;81;~100;92,6;92,6;92,6;..;
Mörbylånga;0840;Kalmar län;08;Kommunal;Flickor;65;~100;90,8;90,8;90,8;..;
Mörbylånga;0840;Kalmar län;08;Enskild;Flickor;16;100,0;100,0;100,0;100,0;.;
Nacka;0182;Stockholms län;01;Samtliga;Flickor;606;95,5;95,4;94,6;93,6;4,5;
Nacka;0182;Stockholms län;01;Kommunal;Flickor;400;95,0;94,8;94,3;92,3;5,0;
Nacka;0182;Stockholms län;01;Enskild;Flickor;206;96,6;96,6;95,1;96,1;..;
Nora;1884;Örebro län;18;Samtliga;Flickor;57;82,5;82,5;80,7;78,9;17,5;
Nora;1884;Örebro län;18;Kommunal;Flickor;57;82,5;82,5;80,7;78,9;17,5;
Norberg;1962;Västmanlands län;19;Samtliga;Flickor;30;63,3;63,3;60,0;60,0;36,7;
Norberg;1962;Västmanlands län;19;Kommunal;Flickor;30;63,3;63,3;60,0;60,0;36,7;
Nordanstig;2132;Gävleborgs län;21;Samtliga;Flickor;24;79,2;66,7;58,3;66,7;..;
Nordanstig;2132;Gävleborgs län;21;Kommunal;Flickor;24;79,2;66,7;58,3;66,7;..;
Nordanstig;2132;Gävleborgs län;21;Enskild;Flickor;..;.;.;.;.;.;
Nordmaling;2401;Västerbottens län;24;Samtliga;Flickor;31;~100;83,9;83,9;80,6;..;
Nordmaling;2401;Västerbottens län;24;Kommunal;Flickor;31;~100;83,9;83,9;80,6;..;
Norrköping;0581;Östergötlands län;05;Samtliga;Flickor;687;79,5;78,9;77,4;77,6;20,5;
Norrköping;0581;Östergötlands län;05;Kommunal;Flickor;508;76,2;75,6;73,8;74,2;23,8;
Norrköping;0581;Östergötlands län;05;Enskild;Flickor;179;88,8;88,3;87,7;87,2;11,2;
Norrtälje;0188;Stockholms län;01;Samtliga;Flickor;299;88,6;88,3;86,6;86,3;11,4;
Norrtälje;0188;Stockholms län;01;Kommunal;Flickor;246;87,0;87,0;85,4;85,0;13,0;
Norrtälje;0188;Stockholms län;01;Enskild;Flickor;53;~100;~100;~100;~100;..;
Norsjö;2417;Västerbottens län;24;Samtliga;Flickor;26;73,1;73,1;73,1;73,1;..;
Norsjö;2417;Västerbottens län;24;Kommunal;Flickor;26;73,1;73,1;73,1;73,1;..;
Nybro;0881;Kalmar län;08;Samtliga;Flickor;100;76,0;75,0;75,0;75,0;24,0;
Nybro;0881;Kalmar län;08;Kommunal;Flickor;100;76,0;75,0;75,0;75,0;24,0;
Nykvarn;0140;Stockholms län;01;Samtliga;Flickor;69;92,8;92,8;91,3;91,3;..;
Nykvarn;0140;Stockholms län;01;Kommunal;Flickor;69;92,8;92,8;91,3;91,3;..;
Nyköping;0480;Södermanlands län;04;Samtliga;Flickor;314;82,5;81,8;80,6;79,3;17,5;
Nyköping;0480;Södermanlands län;04;Kommunal;Flickor;203;78,3;77,3;75,9;74,4;21,7;
Nyköping;0480;Södermanlands län;04;Enskild;Flickor;111;90,1;90,1;89,2;88,3;9,9;
Nynäshamn;0192;Stockholms län;01;Samtliga;Flickor;129;85,3;84,5;82,2;83,7;14,7;
Nynäshamn;0192;Stockholms län;01;Kommunal;Flickor;129;85,3;84,5;82,2;83,7;14,7;
Nässjö;0682;Jönköpings län;06;Samtliga;Flickor;164;78,7;78,7;78,0;76,2;21,3;
Nässjö;0682;Jönköpings län;06;Kommunal;Flickor;164;78,7;78,7;78,0;76,2;21,3;
Ockelbo;2101;Gävleborgs län;21;Samtliga;Flickor;19;~100;~100;~100;~100;..;
Ockelbo;2101;Gävleborgs län;21;Kommunal;Flickor;19;~100;~100;~100;~100;..;
Olofström;1060;Blekinge län;10;Samtliga;Flickor;59;91,5;89,8;89,8;86,4;..;
Olofström;1060;Blekinge län;10;Kommunal;Flickor;59;91,5;89,8;89,8;86,4;..;
Orsa;2034;Dalarnas län;20;Samtliga;Flickor;33;~100;84,8;84,8;84,8;..;
Orsa;2034;Dalarnas län;20;Kommunal;Flickor;33;~100;84,8;84,8;84,8;..;
Orust;1421;Västra Götalands län;14;Samtliga;Flickor;70;81,4;81,4;81,4;80,0;18,6;
Orust;1421;Västra Götalands län;14;Kommunal;Flickor;70;81,4;81,4;81,4;80,0;18,6;
Osby;1273;Skåne län;12;Samtliga;Flickor;67;82,1;82,1;76,1;76,1;17,9;
Osby;1273;Skåne län;12;Kommunal;Flickor;67;82,1;82,1;76,1;76,1;17,9;
Oskarshamn;0882;Kalmar län;08;Samtliga;Flickor;152;88,2;88,2;88,2;85,5;11,8;
Oskarshamn;0882;Kalmar län;08;Kommunal;Flickor;152;88,2;88,2;88,2;85,5;11,8;
Ovanåker;2121;Gävleborgs län;21;Samtliga;Flickor;57;89,5;89,5;89,5;89,5;..;
Ovanåker;2121;Gävleborgs län;21;Kommunal;Flickor;57;89,5;89,5;89,5;89,5;..;
Oxelösund;0481;Södermanlands län;04;Samtliga;Flickor;50;86,0;86,0;86,0;86,0;..;
Oxelösund;0481;Södermanlands län;04;Kommunal;Flickor;50;86,0;86,0;86,0;86,0;..;
Pajala;2521;Norrbottens län;25;Samtliga;Flickor;21;76,2;76,2;76,2;76,2;..;
Pajala;2521;Norrbottens län;25;Kommunal;Flickor;20;75,0;75,0;75,0;75,0;..;
Pajala;2521;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Partille;1402;Västra Götalands län;14;Samtliga;Flickor;188;90,4;90,4;89,9;88,8;9,6;
Partille;1402;Västra Götalands län;14;Kommunal;Flickor;181;90,1;90,1;89,5;88,4;9,9;
Partille;1402;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Perstorp;1275;Skåne län;12;Samtliga;Flickor;41;68,3;65,9;63,4;56,1;31,7;
Perstorp;1275;Skåne län;12;Kommunal;Flickor;41;68,3;65,9;63,4;56,1;31,7;
Piteå;2581;Norrbottens län;25;Samtliga;Flickor;225;92,0;91,6;91,1;89,8;8,0;
Piteå;2581;Norrbottens län;25;Kommunal;Flickor;225;92,0;91,6;91,1;89,8;8,0;
Ragunda;2303;Jämtlands län;23;Samtliga;Flickor;31;61,3;58,1;58,1;58,1;38,7;
Ragunda;2303;Jämtlands län;23;Kommunal;Flickor;31;61,3;58,1;58,1;58,1;38,7;
Robertsfors;2409;Västerbottens län;24;Samtliga;Flickor;22;~100;~100;~100;~100;..;
Robertsfors;2409;Västerbottens län;24;Kommunal;Flickor;22;~100;~100;~100;~100;..;
Ronneby;1081;Blekinge län;10;Samtliga;Flickor;133;79,7;79,7;79,7;77,4;20,3;
Ronneby;1081;Blekinge län;10;Kommunal;Flickor;122;78,7;78,7;78,7;76,2;21,3;
Ronneby;1081;Blekinge län;10;Enskild;Flickor;11;~100;~100;~100;~100;..;
Rättvik;2031;Dalarnas län;20;Samtliga;Flickor;44;~100;~100;~100;86,4;..;
Rättvik;2031;Dalarnas län;20;Kommunal;Flickor;44;~100;~100;~100;86,4;..;
Sala;1981;Västmanlands län;19;Samtliga;Flickor;102;86,3;85,3;83,3;83,3;13,7;
Sala;1981;Västmanlands län;19;Kommunal;Flickor;102;86,3;85,3;83,3;83,3;13,7;
Salem;0128;Stockholms län;01;Samtliga;Flickor;94;~100;~100;~100;94,7;..;
Salem;0128;Stockholms län;01;Kommunal;Flickor;84;~100;~100;~100;94,0;..;
Salem;0128;Stockholms län;01;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Sandviken;2181;Gävleborgs län;21;Samtliga;Flickor;202;80,2;77,7;76,2;74,8;19,8;
Sandviken;2181;Gävleborgs län;21;Kommunal;Flickor;188;78,7;76,1;74,5;72,9;21,3;
Sandviken;2181;Gävleborgs län;21;Enskild;Flickor;14;100,0;100,0;100,0;100,0;.;
Sigtuna;0191;Stockholms län;01;Samtliga;Flickor;277;86,0;84,9;83,7;84,1;14,0;
Sigtuna;0191;Stockholms län;01;Kommunal;Flickor;193;82,9;81,9;80,3;80,8;17,1;
Sigtuna;0191;Stockholms län;01;Enskild;Flickor;84;~100;~100;~100;~100;..;
Simrishamn;1291;Skåne län;12;Samtliga;Flickor;96;80,2;80,2;80,2;78,1;19,8;
Simrishamn;1291;Skåne län;12;Kommunal;Flickor;69;78,3;78,3;78,3;76,8;21,7;
Simrishamn;1291;Skåne län;12;Enskild;Flickor;27;~100;~100;~100;81,5;..;
Sjöbo;1265;Skåne län;12;Samtliga;Flickor;73;86,3;86,3;86,3;86,3;13,7;
Sjöbo;1265;Skåne län;12;Kommunal;Flickor;73;86,3;86,3;86,3;86,3;13,7;
Sjöbo;1265;Skåne län;12;Enskild;Flickor;..;.;.;.;.;.;
Skara;1495;Västra Götalands län;14;Samtliga;Flickor;121;84,3;84,3;81,8;81,8;15,7;
Skara;1495;Västra Götalands län;14;Kommunal;Flickor;98;84,7;84,7;81,6;81,6;15,3;
Skara;1495;Västra Götalands län;14;Enskild;Flickor;23;~100;~100;~100;~100;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;Flickor;389;88,7;87,9;87,7;86,6;11,3;
Skellefteå;2482;Västerbottens län;24;Kommunal;Flickor;376;89,6;88,8;88,6;87,5;10,4;
Skellefteå;2482;Västerbottens län;24;Enskild;Flickor;13;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Flickor;22;~100;77,3;72,7;63,6;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Flickor;22;~100;77,3;72,7;63,6;..;
Skurup;1264;Skåne län;12;Samtliga;Flickor;88;89,8;86,4;85,2;86,4;..;
Skurup;1264;Skåne län;12;Kommunal;Flickor;88;89,8;86,4;85,2;86,4;..;
Skövde;1496;Västra Götalands län;14;Samtliga;Flickor;256;88,3;87,1;86,3;84,4;11,7;
Skövde;1496;Västra Götalands län;14;Kommunal;Flickor;256;88,3;87,1;86,3;84,4;11,7;
Skövde;1496;Västra Götalands län;14;Enskild;Flickor;..;.;.;.;.;.;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Flickor;34;~100;85,3;82,4;85,3;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Flickor;34;~100;85,3;82,4;85,3;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Flickor;98;79,6;77,6;75,5;76,5;20,4;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Flickor;98;79,6;77,6;75,5;76,5;20,4;
Sollentuna;0163;Stockholms län;01;Samtliga;Flickor;458;93,4;93,0;92,4;92,4;6,6;
Sollentuna;0163;Stockholms län;01;Kommunal;Flickor;341;93,5;93,0;92,1;92,4;6,5;
Sollentuna;0163;Stockholms län;01;Enskild;Flickor;117;93,2;93,2;93,2;92,3;..;
Solna;0184;Stockholms län;01;Samtliga;Flickor;197;89,3;88,3;84,8;84,8;10,7;
Solna;0184;Stockholms län;01;Kommunal;Flickor;123;94,3;93,5;88,6;88,6;..;
Solna;0184;Stockholms län;01;Enskild;Flickor;74;81,1;79,7;78,4;78,4;18,9;
Sorsele;2422;Västerbottens län;24;Samtliga;Flickor;16;~100;~100;~100;~100;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Flickor;16;~100;~100;~100;~100;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Flickor;43;86,0;86,0;81,4;83,7;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Flickor;43;86,0;86,0;81,4;83,7;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Flickor;133;90,2;90,2;89,5;88,0;9,8;
Staffanstorp;1230;Skåne län;12;Kommunal;Flickor;133;90,2;90,2;89,5;88,0;9,8;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Flickor;151;84,1;83,4;83,4;82,8;15,9;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Flickor;141;85,1;84,4;84,4;83,7;14,9;
Stenungsund;1415;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;Flickor;4 346;89,9;89,5;88,4;87,9;10,1;
Stockholm;0180;Stockholms län;01;Kommunal;Flickor;2 641;89,0;88,6;87,7;87,5;11,0;
Stockholm;0180;Stockholms län;01;Enskild;Flickor;1 705;91,4;90,8;89,6;88,6;8,6;
Storfors;1760;Värmlands län;17;Samtliga;Flickor;35;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Kommunal;Flickor;26;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Enskild;Flickor;..;..;..;..;..;.;
Storuman;2421;Västerbottens län;24;Samtliga;Flickor;26;~100;~100;~100;~100;..;
Storuman;2421;Västerbottens län;24;Kommunal;Flickor;26;~100;~100;~100;~100;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Flickor;213;89,7;89,2;87,3;86,9;10,3;
Strängnäs;0486;Södermanlands län;04;Kommunal;Flickor;108;83,3;82,4;78,7;78,7;16,7;
Strängnäs;0486;Södermanlands län;04;Enskild;Flickor;105;~100;~100;~100;95,2;..;
Strömstad;1486;Västra Götalands län;14;Samtliga;Flickor;61;82,0;82,0;82,0;78,7;18,0;
Strömstad;1486;Västra Götalands län;14;Kommunal;Flickor;61;82,0;82,0;82,0;78,7;18,0;
Strömsund;2313;Jämtlands län;23;Samtliga;Flickor;64;~100;~100;90,6;92,2;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Flickor;64;~100;~100;90,6;92,2;..;
Sundbyberg;0183;Stockholms län;01;Samtliga;Flickor;165;83,0;82,4;80,0;78,2;17,0;
Sundbyberg;0183;Stockholms län;01;Kommunal;Flickor;80;72,5;72,5;68,8;67,5;27,5;
Sundbyberg;0183;Stockholms län;01;Enskild;Flickor;85;92,9;91,8;90,6;88,2;..;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Flickor;518;84,4;83,6;82,8;79,2;15,6;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Flickor;354;79,1;78,0;76,8;72,3;20,9;
Sundsvall;2281;Västernorrlands län;22;Enskild;Flickor;164;95,7;95,7;95,7;93,9;..;
Sunne;1766;Värmlands län;17;Samtliga;Flickor;67;83,6;83,6;83,6;82,1;16,4;
Sunne;1766;Värmlands län;17;Kommunal;Flickor;67;83,6;83,6;83,6;82,1;16,4;
Surahammar;1907;Västmanlands län;19;Samtliga;Flickor;46;~100;89,1;89,1;87,0;..;
Surahammar;1907;Västmanlands län;19;Kommunal;Flickor;46;~100;89,1;89,1;87,0;..;
Svalöv;1214;Skåne län;12;Samtliga;Flickor;72;72,2;70,8;69,4;62,5;27,8;
Svalöv;1214;Skåne län;12;Kommunal;Flickor;54;72,2;70,4;70,4;64,8;27,8;
Svalöv;1214;Skåne län;12;Enskild;Flickor;18;72,2;72,2;66,7;55,6;..;
Svedala;1263;Skåne län;12;Samtliga;Flickor;125;95,2;94,4;92,8;92,0;..;
Svedala;1263;Skåne län;12;Kommunal;Flickor;125;95,2;94,4;92,8;92,0;..;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Flickor;60;83,3;83,3;80,0;68,3;16,7;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Flickor;60;83,3;83,3;80,0;68,3;16,7;
Säffle;1785;Värmlands län;17;Samtliga;Flickor;99;83,8;80,8;76,8;80,8;16,2;
Säffle;1785;Värmlands län;17;Kommunal;Flickor;99;83,8;80,8;76,8;80,8;16,2;
Säter;2082;Dalarnas län;20;Samtliga;Flickor;35;~100;~100;82,9;~100;..;
Säter;2082;Dalarnas län;20;Kommunal;Flickor;35;~100;~100;82,9;~100;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;Flickor;57;86,0;84,2;84,2;84,2;..;
Sävsjö;0684;Jönköpings län;06;Kommunal;Flickor;55;89,1;87,3;87,3;87,3;..;
Sävsjö;0684;Jönköpings län;06;Enskild;Flickor;..;.;.;.;.;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Flickor;119;82,4;82,4;77,3;79,8;17,6;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Flickor;112;86,6;86,6;81,3;83,9;13,4;
Söderhamn;2182;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Flickor;82;90,2;86,6;86,6;86,6;..;
Söderköping;0582;Östergötlands län;05;Kommunal;Flickor;69;88,4;84,1;84,1;84,1;..;
Söderköping;0582;Östergötlands län;05;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Södertälje;0181;Stockholms län;01;Samtliga;Flickor;519;85,0;83,6;81,1;81,5;15,0;
Södertälje;0181;Stockholms län;01;Kommunal;Flickor;417;83,2;81,8;78,9;79,1;16,8;
Södertälje;0181;Stockholms län;01;Enskild;Flickor;102;92,2;91,2;90,2;91,2;..;
Sölvesborg;1083;Blekinge län;10;Samtliga;Flickor;88;87,5;85,2;83,0;85,2;12,5;
Sölvesborg;1083;Blekinge län;10;Kommunal;Flickor;88;87,5;85,2;83,0;85,2;12,5;
Tanum;1435;Västra Götalands län;14;Samtliga;Flickor;61;86,9;86,9;83,6;86,9;..;
Tanum;1435;Västra Götalands län;14;Kommunal;Flickor;61;86,9;86,9;83,6;86,9;..;
Tibro;1472;Västra Götalands län;14;Samtliga;Flickor;58;84,5;82,8;82,8;72,4;..;
Tibro;1472;Västra Götalands län;14;Kommunal;Flickor;58;84,5;82,8;82,8;72,4;..;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Flickor;60;~100;~100;~100;~100;..;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Flickor;60;~100;~100;~100;~100;..;
Tierp;0360;Uppsala län;03;Samtliga;Flickor;87;86,2;86,2;83,9;85,1;13,8;
Tierp;0360;Uppsala län;03;Kommunal;Flickor;87;86,2;86,2;83,9;85,1;13,8;
Timrå;2262;Västernorrlands län;22;Samtliga;Flickor;87;88,5;87,4;86,2;82,8;11,5;
Timrå;2262;Västernorrlands län;22;Kommunal;Flickor;87;88,5;87,4;86,2;82,8;11,5;
Tingsryd;0763;Kronobergs län;07;Samtliga;Flickor;64;81,3;79,7;75,0;78,1;18,8;
Tingsryd;0763;Kronobergs län;07;Kommunal;Flickor;49;79,6;79,6;75,5;79,6;20,4;
Tingsryd;0763;Kronobergs län;07;Enskild;Flickor;15;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Flickor;67;85,1;85,1;83,6;83,6;14,9;
Tjörn;1419;Västra Götalands län;14;Kommunal;Flickor;67;85,1;85,1;83,6;83,6;14,9;
Tomelilla;1270;Skåne län;12;Samtliga;Flickor;53;66,0;62,3;62,3;58,5;34,0;
Tomelilla;1270;Skåne län;12;Kommunal;Flickor;53;66,0;62,3;62,3;58,5;34,0;
Torsby;1737;Värmlands län;17;Samtliga;Flickor;66;90,9;90,9;90,9;87,9;..;
Torsby;1737;Värmlands län;17;Kommunal;Flickor;66;90,9;90,9;90,9;87,9;..;
Torsås;0834;Kalmar län;08;Samtliga;Flickor;37;~100;86,5;83,8;83,8;..;
Torsås;0834;Kalmar län;08;Kommunal;Flickor;37;~100;86,5;83,8;83,8;..;
