code,name,year,population
1286,Ystad,1998,26058
1286,Ystad,1999,26185
1286,Ystad,2000,26182
1286,Ystad,2001,26235
1286,Ystad,2002,26383
1286,Ystad,2003,26655
1286,Ystad,2004,26898
1286,Ystad,2005,27120
1286,Ystad,2006,27398
1286,Ystad,2007,27719
1286,Ystad,2008,27870
1286,Ystad,2009,28109
1286,Ystad,2010,28338
1286,Ystad,2011,28427
1286,Ystad,2012,28558
1286,Ystad,2013,28623
1286,Ystad,2014,28771
1286,Ystad,2015,28985
1286,Ystad,2016,29448
1286,Ystad,2017,29848
1286,Ystad,2018,30226
1286,Ystad,2019,30541
1286,Ystad,2020,30970
1287,Trelleborg,1968,35618
1287,Trelleborg,1969,35971
1287,Trelleborg,1970,36044
1287,Trelleborg,1971,36132
1287,Trelleborg,1972,35705
1287,Trelleborg,1973,35203
1287,Trelleborg,1974,35001
1287,Trelleborg,1975,34748
1287,Trelleborg,1976,34488
1287,Trelleborg,1977,34389
1287,Trelleborg,1978,34429
1287,Trelleborg,1979,34473
1287,Trelleborg,1980,34445
1287,Trelleborg,1981,34267
1287,Trelleborg,1982,34268
1287,Trelleborg,1983,34146
1287,Trelleborg,1984,34071
1287,Trelleborg,1985,34134
1287,Trelleborg,1986,34207
1287,Trelleborg,1987,34362
1287,Trelleborg,1988,34846
1287,Trelleborg,1989,35333
1287,Trelleborg,1990,35997
1287,Trelleborg,1991,36580
1287,Trelleborg,1992,36879
1287,Trelleborg,1993,37141
1287,Trelleborg,1994,37437
1287,Trelleborg,1995,37779
1287,Trelleborg,1996,37911
1287,Trelleborg,1997,38037
1287,Trelleborg,1998,38146
1287,Trelleborg,1999,38226
1287,Trelleborg,2000,38429
1287,Trelleborg,2001,38576
1287,Trelleborg,2002,38759
1287,Trelleborg,2003,39110
1287,Trelleborg,2004,39477
1287,Trelleborg,2005,39830
1287,Trelleborg,2006,40320
1287,Trelleborg,2007,41019
1287,Trelleborg,2008,41558
1287,Trelleborg,2009,41891
1287,Trelleborg,2010,42219
1287,Trelleborg,2011,42542
1287,Trelleborg,2012,42605
1287,Trelleborg,2013,42837
1287,Trelleborg,2014,42973
1287,Trelleborg,2015,43359
1287,Trelleborg,2016,43913
1287,Trelleborg,2017,44595
1287,Trelleborg,2018,44902
1287,Trelleborg,2019,45440
1287,Trelleborg,2020,45877
1290,Kristianstad,1968,64250
1290,Kristianstad,1969,64655
1290,Kristianstad,1970,65255
1290,Kristianstad,1971,65796
1290,Kristianstad,1972,66197
1290,Kristianstad,1973,66714
1290,Kristianstad,1974,67229
1290,Kristianstad,1975,67499
1290,Kristianstad,1976,67598
1290,Kristianstad,1977,67922
1290,Kristianstad,1978,68152
1290,Kristianstad,1979,68675
1290,Kristianstad,1980,68883
1290,Kristianstad,1981,68923
1290,Kristianstad,1982,69197
1290,Kristianstad,1983,69354
1290,Kristianstad,1984,69581
1290,Kristianstad,1985,69752
1290,Kristianstad,1986,69941
1290,Kristianstad,1987,70180
1290,Kristianstad,1988,70491
1290,Kristianstad,1989,71123
1290,Kristianstad,1990,71750
1290,Kristianstad,1991,72154
1290,Kristianstad,1992,72789
1290,Kristianstad,1993,72985
1290,Kristianstad,1994,73543
1290,Kristianstad,1995,73786
1290,Kristianstad,1996,73726
1290,Kristianstad,1997,73794
1290,Kristianstad,1998,73854
1290,Kristianstad,1999,73897
1290,Kristianstad,2000,74161
1290,Kristianstad,2001,74518
1290,Kristianstad,2002,74951
1290,Kristianstad,2003,75294
1290,Kristianstad,2004,75592
1290,Kristianstad,2005,75915
1290,Kristianstad,2006,76540
1290,Kristianstad,2007,77245
1290,Kristianstad,2008,77977
1290,Kristianstad,2009,78788
1290,Kristianstad,2010,79543
1290,Kristianstad,2011,79930
1290,Kristianstad,2012,80507
1290,Kristianstad,2013,81009
1290,Kristianstad,2014,81826
1290,Kristianstad,2015,82510
1290,Kristianstad,2016,83191
1290,Kristianstad,2017,84151
1290,Kristianstad,2018,84908
1290,Kristianstad,2019,85747
1290,Kristianstad,2020,86217
1291,Simrishamn,1968,20793
1291,Simrishamn,1969,20630
1291,Simrishamn,1970,20361
1291,Simrishamn,1971,20230
1291,Simrishamn,1972,20083
1291,Simrishamn,1973,20039
1291,Simrishamn,1974,20011
1291,Simrishamn,1975,20103
1291,Simrishamn,1976,20055
1291,Simrishamn,1977,20086
1291,Simrishamn,1978,20199
1291,Simrishamn,1979,20211
1291,Simrishamn,1980,20303
1291,Simrishamn,1981,20289
1291,Simrishamn,1982,20279
1291,Simrishamn,1983,20245
1291,Simrishamn,1984,20018
1291,Simrishamn,1985,19887
1291,Simrishamn,1986,19773
1291,Simrishamn,1987,19745
1291,Simrishamn,1988,19709
1291,Simrishamn,1989,19933
1291,Simrishamn,1990,20088
1291,Simrishamn,1991,20300
1291,Simrishamn,1992,20376
1291,Simrishamn,1993,20414
1291,Simrishamn,1994,20435
1291,Simrishamn,1995,20259
1291,Simrishamn,1996,20065
1291,Simrishamn,1997,19844
1291,Simrishamn,1998,19697
1291,Simrishamn,1999,19511
1291,Simrishamn,2000,19303
1291,Simrishamn,2001,19381
1291,Simrishamn,2002,19406
1291,Simrishamn,2003,19499
1291,Simrishamn,2004,19470
1291,Simrishamn,2005,19425
1291,Simrishamn,2006,19418
1291,Simrishamn,2007,19306
1291,Simrishamn,2008,19356
1291,Simrishamn,2009,19328
1291,Simrishamn,2010,19297
1291,Simrishamn,2011,19147
1291,Simrishamn,2012,18997
1291,Simrishamn,2013,18951
1291,Simrishamn,2014,18905
1291,Simrishamn,2015,19065
1291,Simrishamn,2016,19485
1291,Simrishamn,2017,19376
1291,Simrishamn,2018,19278
1291,Simrishamn,2019,19174
1291,Simrishamn,2020,19227
1292,Ängelholm,1968,25843
1292,Ängelholm,1969,25921
1292,Ängelholm,1970,26009
1292,Ängelholm,1971,26317
1292,Ängelholm,1972,26816
1292,Ängelholm,1973,27142
1292,Ängelholm,1974,27751
1292,Ängelholm,1975,28173
1292,Ängelholm,1976,28432
1292,Ängelholm,1977,28804
1292,Ängelholm,1978,29050
1292,Ängelholm,1979,29397
1292,Ängelholm,1980,29813
1292,Ängelholm,1981,30192
1292,Ängelholm,1982,30420
1292,Ängelholm,1983,30580
1292,Ängelholm,1984,31071
1292,Ängelholm,1985,31477
1292,Ängelholm,1986,31938
1292,Ängelholm,1987,32443
1292,Ängelholm,1988,32998
1292,Ängelholm,1989,33750
1292,Ängelholm,1990,34149
1292,Ängelholm,1991,34782
1292,Ängelholm,1992,35238
1292,Ängelholm,1993,35658
1292,Ängelholm,1994,36092
1292,Ängelholm,1995,36491
1292,Ängelholm,1996,36553
1292,Ängelholm,1997,36638
1292,Ängelholm,1998,36921
1292,Ängelholm,1999,37054
1292,Ängelholm,2000,37312
1292,Ängelholm,2001,37505
1292,Ängelholm,2002,37706
1292,Ängelholm,2003,37859
1292,Ängelholm,2004,38140
1292,Ängelholm,2005,38347
1292,Ängelholm,2006,38682
1292,Ängelholm,2007,38749
1292,Ängelholm,2008,38854
1292,Ängelholm,2009,39083
1292,Ängelholm,2010,39394
1292,Ängelholm,2011,39626
1292,Ängelholm,2012,39742
1292,Ängelholm,2013,39866
1292,Ängelholm,2014,40229
1292,Ängelholm,2015,40732
1292,Ängelholm,2016,41336
1292,Ängelholm,2017,41786
1292,Ängelholm,2018,42131
1292,Ängelholm,2019,42476
1292,Ängelholm,2020,42910
1293,Hässleholm,1968,45927
1293,Hässleholm,1969,46309
1293,Hässleholm,1970,46602
1293,Hässleholm,1971,47013
1293,Hässleholm,1972,47366
1293,Hässleholm,1973,47593
1293,Hässleholm,1974,47992
1293,Hässleholm,1975,48339
1293,Hässleholm,1976,48574
1293,Hässleholm,1977,48573
1293,Hässleholm,1978,48812
1293,Hässleholm,1979,48751
1293,Hässleholm,1980,48854
1293,Hässleholm,1981,49007
1293,Hässleholm,1982,48839
1293,Hässleholm,1983,48714
1293,Hässleholm,1984,48600
1293,Hässleholm,1985,48446
1293,Hässleholm,1986,48390
1293,Hässleholm,1987,48493
1293,Hässleholm,1988,48658
1293,Hässleholm,1989,48794
1293,Hässleholm,1990,49106
1293,Hässleholm,1991,49335
1293,Hässleholm,1992,49618
1293,Hässleholm,1993,49458
1293,Hässleholm,1994,49824
1293,Hässleholm,1995,49790
1293,Hässleholm,1996,49681
1293,Hässleholm,1997,49261
1293,Hässleholm,1998,49046
1293,Hässleholm,1999,48803
1293,Hässleholm,2000,48580
1293,Hässleholm,2001,48519
1293,Hässleholm,2002,48536
1293,Hässleholm,2003,48787
1293,Hässleholm,2004,48945
1293,Hässleholm,2005,49148
1293,Hässleholm,2006,49381
1293,Hässleholm,2007,49780
1293,Hässleholm,2008,50006
1293,Hässleholm,2009,50036
1293,Hässleholm,2010,50107
1293,Hässleholm,2011,50164
1293,Hässleholm,2012,50163
1293,Hässleholm,2013,50227
1293,Hässleholm,2014,50565
1293,Hässleholm,2015,51048
1293,Hässleholm,2016,51667
1293,Hässleholm,2017,52003
1293,Hässleholm,2018,52121
1293,Hässleholm,2019,52145
1293,Hässleholm,2020,52010
1315,Hylte,1968,10961
1315,Hylte,1969,10997
1315,Hylte,1970,10990
1315,Hylte,1971,10999
1315,Hylte,1972,11192
1315,Hylte,1973,11209
1315,Hylte,1974,11127
1315,Hylte,1975,11152
1315,Hylte,1976,11266
1315,Hylte,1977,11210
1315,Hylte,1978,11219
1315,Hylte,1979,11162
1315,Hylte,1980,11211
1315,Hylte,1981,11147
1315,Hylte,1982,11114
1315,Hylte,1983,11038
1315,Hylte,1984,10921
1315,Hylte,1985,10841
1315,Hylte,1986,10858
1315,Hylte,1987,10811
1315,Hylte,1988,10800
1315,Hylte,1989,11001
1315,Hylte,1990,11143
1315,Hylte,1991,11110
1315,Hylte,1992,11104
1315,Hylte,1993,11071
1315,Hylte,1994,11180
1315,Hylte,1995,10963
1315,Hylte,1996,10869
1315,Hylte,1997,10673
1315,Hylte,1998,10559
1315,Hylte,1999,10485
1315,Hylte,2000,10479
1315,Hylte,2001,10493
1315,Hylte,2002,10401
1315,Hylte,2003,10377
1315,Hylte,2004,10432
1315,Hylte,2005,10368
1315,Hylte,2006,10371
1315,Hylte,2007,10257
1315,Hylte,2008,10273
1315,Hylte,2009,10277
1315,Hylte,2010,10177
1315,Hylte,2011,10126
1315,Hylte,2012,10032
1315,Hylte,2013,10001
1315,Hylte,2014,10278
1315,Hylte,2015,10514
1315,Hylte,2016,10954
1315,Hylte,2017,10990
1315,Hylte,2018,10914
1315,Hylte,2019,10815
1315,Hylte,2020,10649
1380,Halmstad,1968,68654
1380,Halmstad,1969,69494
1380,Halmstad,1970,70616
1380,Halmstad,1971,71257
1380,Halmstad,1972,71862
1380,Halmstad,1973,72574
1380,Halmstad,1974,73582
1380,Halmstad,1975,74292
1380,Halmstad,1976,74718
1380,Halmstad,1977,74990
1380,Halmstad,1978,75290
1380,Halmstad,1979,75663
1380,Halmstad,1980,76042
1380,Halmstad,1981,76191
1380,Halmstad,1982,76355
1380,Halmstad,1983,76572
1380,Halmstad,1984,76971
1380,Halmstad,1985,77151
1380,Halmstad,1986,77601
1380,Halmstad,1987,77942
1380,Halmstad,1988,78607
1380,Halmstad,1989,79362
1380,Halmstad,1990,80061
1380,Halmstad,1991,80560
1380,Halmstad,1992,81084
1380,Halmstad,1993,82103
1380,Halmstad,1994,83080
1380,Halmstad,1995,83488
1380,Halmstad,1996,83549
1380,Halmstad,1997,84005
1380,Halmstad,1998,84538
1380,Halmstad,1999,84814
1380,Halmstad,2000,85200
1380,Halmstad,2001,85742
1380,Halmstad,2002,86585
1380,Halmstad,2003,87372
1380,Halmstad,2004,87929
1380,Halmstad,2005,88224
1380,Halmstad,2006,88958
1380,Halmstad,2007,89727
1380,Halmstad,2008,90241
1380,Halmstad,2009,91087
1380,Halmstad,2010,91800
1380,Halmstad,2011,92294
1380,Halmstad,2012,93231
1380,Halmstad,2013,94084
1380,Halmstad,2014,95532
1380,Halmstad,2015,96952
1380,Halmstad,2016,98538
1380,Halmstad,2017,99752
1380,Halmstad,2018,101268
1380,Halmstad,2019,102767
1380,Halmstad,2020,103754
1381,Laholm,1968,18834
1381,Laholm,1969,18749
1381,Laholm,1970,18683
1381,Laholm,1971,18784
1381,Laholm,1972,18913
1381,Laholm,1973,19153
1381,Laholm,1974,19486
1381,Laholm,1975,19830
1381,Laholm,1976,20354
1381,Laholm,1977,20542
1381,Laholm,1978,20780
1381,Laholm,1979,21042
1381,Laholm,1980,21059
1381,Laholm,1981,21248
1381,Laholm,1982,21320
1381,Laholm,1983,21397
1381,Laholm,1984,21404
1381,Laholm,1985,21462
1381,Laholm,1986,21490
1381,Laholm,1987,21685
1381,Laholm,1988,21881
1381,Laholm,1989,22198
1381,Laholm,1990,22661
1381,Laholm,1991,22811
1381,Laholm,1992,23021
1381,Laholm,1993,23001
1381,Laholm,1994,23074
1381,Laholm,1995,23120
1381,Laholm,1996,23021
1381,Laholm,1997,22882
1381,Laholm,1998,22847
1381,Laholm,1999,22732
1381,Laholm,2000,22747
1381,Laholm,2001,22749
1381,Laholm,2002,22750
1381,Laholm,2003,22883
1381,Laholm,2004,22955
1381,Laholm,2005,23037
1381,Laholm,2006,23153
1381,Laholm,2007,23189
1381,Laholm,2008,23258
1381,Laholm,2009,23345
1381,Laholm,2010,23390
1381,Laholm,2011,23470
1381,Laholm,2012,23458
1381,Laholm,2013,23517
1381,Laholm,2014,23781
1381,Laholm,2015,24195
1381,Laholm,2016,24664
1381,Laholm,2017,25147
1381,Laholm,2018,25491
1381,Laholm,2019,25903
1381,Laholm,2020,25967
1382,Falkenberg,1968,31255
1382,Falkenberg,1969,31535
1382,Falkenberg,1970,31804
1382,Falkenberg,1971,32119
1382,Falkenberg,1972,32183
1382,Falkenberg,1973,32403
1382,Falkenberg,1974,32720
1382,Falkenberg,1975,33102
1382,Falkenberg,1976,33553
1382,Falkenberg,1977,33877
1382,Falkenberg,1978,34174
1382,Falkenberg,1979,34610
1382,Falkenberg,1980,34912
1382,Falkenberg,1981,35183
1382,Falkenberg,1982,35339
1382,Falkenberg,1983,35452
1382,Falkenberg,1984,35523
1382,Falkenberg,1985,35596
1382,Falkenberg,1986,35822
1382,Falkenberg,1987,36095
1382,Falkenberg,1988,36536
1382,Falkenberg,1989,37081
1382,Falkenberg,1990,37622
1382,Falkenberg,1991,37988
1382,Falkenberg,1992,38285
1382,Falkenberg,1993,38624
1382,Falkenberg,1994,38992
1382,Falkenberg,1995,38950
1382,Falkenberg,1996,39010
1382,Falkenberg,1997,39112
1382,Falkenberg,1998,39061
1382,Falkenberg,1999,38894
1382,Falkenberg,2000,38817
1382,Falkenberg,2001,38720
1382,Falkenberg,2002,38896
1382,Falkenberg,2003,39145
1382,Falkenberg,2004,39438
1382,Falkenberg,2005,39605
1382,Falkenberg,2006,39874
1382,Falkenberg,2007,40164
1382,Falkenberg,2008,40451
1382,Falkenberg,2009,40739
1382,Falkenberg,2010,41008
1382,Falkenberg,2011,41304
1382,Falkenberg,2012,41423
1382,Falkenberg,2013,41912
1382,Falkenberg,2014,42433
1382,Falkenberg,2015,42949
1382,Falkenberg,2016,43867
1382,Falkenberg,2017,44195
1382,Falkenberg,2018,44701
1382,Falkenberg,2019,45367
1382,Falkenberg,2020,46051
1383,Varberg,1968,36825
1383,Varberg,1969,37620
1383,Varberg,1970,38955
1383,Varberg,1971,40360
1383,Varberg,1972,41391
1383,Varberg,1973,42210
1383,Varberg,1974,42674
1383,Varberg,1975,43051
1383,Varberg,1976,43302
1383,Varberg,1977,43548
1383,Varberg,1978,43671
1383,Varberg,1979,43829
1383,Varberg,1980,44164
1383,Varberg,1981,44619
1383,Varberg,1982,45035
1383,Varberg,1983,45367
1383,Varberg,1984,45828
1383,Varberg,1985,46253
1383,Varberg,1986,46639
1383,Varberg,1987,47040
1383,Varberg,1988,47566
1383,Varberg,1989,48193
1383,Varberg,1990,49018
1383,Varberg,1991,49880
1383,Varberg,1992,50465
1383,Varberg,1993,50911
1383,Varberg,1994,51412
1383,Varberg,1995,51902
1383,Varberg,1996,52134
1383,Varberg,1997,52367
1383,Varberg,1998,52392
1383,Varberg,1999,52516
1383,Varberg,2000,52648
1383,Varberg,2001,53072
1383,Varberg,2002,53346
1383,Varberg,2003,53892
1383,Varberg,2004,54338
1383,Varberg,2005,54817
1383,Varberg,2006,55459
1383,Varberg,2007,56114
1383,Varberg,2008,56673
1383,Varberg,2009,57439
1383,Varberg,2010,58084
1383,Varberg,2011,58576
1383,Varberg,2012,59186
1383,Varberg,2013,59936
1383,Varberg,2014,60422
1383,Varberg,2015,61030
1383,Varberg,2016,61868
1383,Varberg,2017,62755
1383,Varberg,2018,63630
1383,Varberg,2019,64601
1383,Varberg,2020,65397
1384,Kungsbacka,1968,25077
1384,Kungsbacka,1969,27151
1384,Kungsbacka,1970,29007
1384,Kungsbacka,1971,30329
1384,Kungsbacka,1972,32735
1384,Kungsbacka,1973,34941
1384,Kungsbacka,1974,36729
1384,Kungsbacka,1975,38353
1384,Kungsbacka,1976,39792
1384,Kungsbacka,1977,40865
1384,Kungsbacka,1978,42041
1384,Kungsbacka,1979,42905
1384,Kungsbacka,1980,43536
1384,Kungsbacka,1981,44327
1384,Kungsbacka,1982,45176
1384,Kungsbacka,1983,46493
1384,Kungsbacka,1984,47700
1384,Kungsbacka,1985,48760
1384,Kungsbacka,1986,49840
1384,Kungsbacka,1987,50804
1384,Kungsbacka,1988,52027
1384,Kungsbacka,1989,53124
1384,Kungsbacka,1990,54220
1384,Kungsbacka,1991,55525
1384,Kungsbacka,1992,57213
1384,Kungsbacka,1993,58897
1384,Kungsbacka,1994,60329
1384,Kungsbacka,1995,60915
1384,Kungsbacka,1996,61477
1384,Kungsbacka,1997,62286
1384,Kungsbacka,1998,63142
1384,Kungsbacka,1999,64096
1384,Kungsbacka,2000,65113
1384,Kungsbacka,2001,65877
1384,Kungsbacka,2002,66573
1384,Kungsbacka,2003,67653
1384,Kungsbacka,2004,68696
1384,Kungsbacka,2005,69817
1384,Kungsbacka,2006,71044
1384,Kungsbacka,2007,71942
1384,Kungsbacka,2008,72676
1384,Kungsbacka,2009,73938
1384,Kungsbacka,2010,75025
1384,Kungsbacka,2011,75954
1384,Kungsbacka,2012,76786
1384,Kungsbacka,2013,77390
1384,Kungsbacka,2014,78219
1384,Kungsbacka,2015,79144
1384,Kungsbacka,2016,80442
1384,Kungsbacka,2017,81986
1384,Kungsbacka,2018,83348
1384,Kungsbacka,2019,84395
1384,Kungsbacka,2020,84930
1401,Härryda,1968,13511
1401,Härryda,1969,14296
1401,Härryda,1970,16003
1401,Härryda,1971,17354
1401,Härryda,1972,18792
1401,Härryda,1973,19615
1401,Härryda,1974,20094
1401,Härryda,1975,20741
1401,Härryda,1976,21424
1401,Härryda,1977,21855
1401,Härryda,1978,22327
1401,Härryda,1979,22948
1401,Härryda,1980,23195
1401,Härryda,1981,23457
1401,Härryda,1982,24037
1401,Härryda,1983,24416
1401,Härryda,1984,24638
1401,Härryda,1985,24784
1401,Härryda,1986,25068
1401,Härryda,1987,25562
1401,Härryda,1988,26151
1401,Härryda,1989,26433
1401,Härryda,1990,26541
1401,Härryda,1991,27256
1401,Härryda,1992,27930
1401,Härryda,1993,28242
1401,Härryda,1994,28521
1401,Härryda,1995,28612
1401,Härryda,1996,28742
1401,Härryda,1997,29131
1401,Härryda,1998,29473
1401,Härryda,1999,29842
1401,Härryda,2000,30276
1401,Härryda,2001,30547
1401,Härryda,2002,30844
1401,Härryda,2003,31208
1401,Härryda,2004,31676
1401,Härryda,2005,32049
1401,Härryda,2006,32395
1401,Härryda,2007,32969
1401,Härryda,2008,33580
1401,Härryda,2009,34007
1401,Härryda,2010,34463
1401,Härryda,2011,34854
1401,Härryda,2012,35223
1401,Härryda,2013,35732
1401,Härryda,2014,36291
1401,Härryda,2015,36651
1401,Härryda,2016,37108
1401,Härryda,2017,37412
1401,Härryda,2018,37802
1401,Härryda,2019,37977
1401,Härryda,2020,38246
1402,Partille,1968,22980
1402,Partille,1969,24687
1402,Partille,1970,24588
1402,Partille,1971,25267
1402,Partille,1972,26274
1402,Partille,1973,26970
1402,Partille,1974,27154
1402,Partille,1975,27151
1402,Partille,1976,27146
1402,Partille,1977,26924
1402,Partille,1978,26923
1402,Partille,1979,26882
1402,Partille,1980,27172
1402,Partille,1981,27482
1402,Partille,1982,27784
1402,Partille,1983,28118
1402,Partille,1984,28681
1402,Partille,1985,29232
1402,Partille,1986,29418
1402,Partille,1987,29604
1402,Partille,1988,30100
1402,Partille,1989,30533
1402,Partille,1990,30420
1402,Partille,1991,30534
1402,Partille,1992,31055
1402,Partille,1993,31502
1402,Partille,1994,31901
1402,Partille,1995,32206
1402,Partille,1996,32349
1402,Partille,1997,32705
1402,Partille,1998,32709
1402,Partille,1999,33000
1402,Partille,2000,33124
1402,Partille,2001,33142
1402,Partille,2002,33088
1402,Partille,2003,33192
1402,Partille,2004,33281
1402,Partille,2005,33543
1402,Partille,2006,33614
1402,Partille,2007,33699
1402,Partille,2008,33802
1402,Partille,2009,34382
1402,Partille,2010,35084
1402,Partille,2011,35518
1402,Partille,2012,35837
1402,Partille,2013,36147
1402,Partille,2014,36528
1402,Partille,2015,36977
1402,Partille,2016,37316
1402,Partille,2017,37880
1402,Partille,2018,38443
1402,Partille,2019,39289
1402,Partille,2020,39512
1407,Öckerö,1968,8181
1407,Öckerö,1969,8360
1407,Öckerö,1970,8478
1407,Öckerö,1971,8647
1407,Öckerö,1972,8840
1407,Öckerö,1973,8983
1407,Öckerö,1974,9140
1407,Öckerö,1975,9219
1407,Öckerö,1976,9404
1407,Öckerö,1977,9568
1407,Öckerö,1978,9667
1407,Öckerö,1979,9767
1407,Öckerö,1980,9842
1407,Öckerö,1981,9874
1407,Öckerö,1982,9916
1407,Öckerö,1983,10006
1407,Öckerö,1984,10102
1407,Öckerö,1985,10260
1407,Öckerö,1986,10364
1407,Öckerö,1987,10434
1407,Öckerö,1988,10553
1407,Öckerö,1989,10790
1407,Öckerö,1990,11008
1407,Öckerö,1991,11208
1407,Öckerö,1992,11323
1407,Öckerö,1993,11440
1407,Öckerö,1994,11502
1407,Öckerö,1995,11590
1407,Öckerö,1996,11669
1407,Öckerö,1997,11659
1407,Öckerö,1998,11692
1407,Öckerö,1999,11781
1407,Öckerö,2000,11827
1407,Öckerö,2001,11877
1407,Öckerö,2002,11981
1407,Öckerö,2003,12081
1407,Öckerö,2004,12147
1407,Öckerö,2005,12231
1407,Öckerö,2006,12229
1407,Öckerö,2007,12256
1407,Öckerö,2008,12250
1407,Öckerö,2009,12292
1407,Öckerö,2010,12449
1407,Öckerö,2011,12487
1407,Öckerö,2012,12539
1407,Öckerö,2013,12574
1407,Öckerö,2014,12645
1407,Öckerö,2015,12682
1407,Öckerö,2016,12773
1407,Öckerö,2017,12923
1407,Öckerö,2018,12945
1407,Öckerö,2019,12916
1407,Öckerö,2020,12934
1415,Stenungsund,1968,11324
1415,Stenungsund,1969,11908
1415,Stenungsund,1970,12546
1415,Stenungsund,1971,13110
1415,Stenungsund,1972,13476
1415,Stenungsund,1973,13801
1415,Stenungsund,1974,14272
1415,Stenungsund,1975,14617
1415,Stenungsund,1976,14836
1415,Stenungsund,1977,15155
1415,Stenungsund,1978,15569
1415,Stenungsund,1979,15819
1415,Stenungsund,1980,16091
1415,Stenungsund,1981,16439
1415,Stenungsund,1982,16440
1415,Stenungsund,1983,16545
1415,Stenungsund,1984,16864
1415,Stenungsund,1985,17034
1415,Stenungsund,1986,17271
1415,Stenungsund,1987,17516
1415,Stenungsund,1988,17792
1415,Stenungsund,1989,18139
1415,Stenungsund,1990,18640
1415,Stenungsund,1991,19064
1415,Stenungsund,1992,19415
1415,Stenungsund,1993,19583
1415,Stenungsund,1994,19869
1415,Stenungsund,1995,19852
1415,Stenungsund,1996,19941
1415,Stenungsund,1997,20002
1415,Stenungsund,1998,20001
1415,Stenungsund,1999,20277
1415,Stenungsund,2000,20679
1415,Stenungsund,2001,21175
1415,Stenungsund,2002,21755
1415,Stenungsund,2003,22291
1415,Stenungsund,2004,22742
1415,Stenungsund,2005,22947
1415,Stenungsund,2006,23190
1415,Stenungsund,2007,23389
1415,Stenungsund,2008,23657
1415,Stenungsund,2009,23983
1415,Stenungsund,2010,24292
1415,Stenungsund,2011,24601
1415,Stenungsund,2012,24868
1415,Stenungsund,2013,24932
1415,Stenungsund,2014,25275
1415,Stenungsund,2015,25508
1415,Stenungsund,2016,25815
1415,Stenungsund,2017,26224
1415,Stenungsund,2018,26503
1415,Stenungsund,2019,26777
1415,Stenungsund,2020,27044
1419,Tjörn,1968,8959
1419,Tjörn,1969,9103
1419,Tjörn,1970,9334
1419,Tjörn,1971,9452
1419,Tjörn,1972,9830
1419,Tjörn,1973,10075
1419,Tjörn,1974,10407
1419,Tjörn,1975,10618
1419,Tjörn,1976,10934
1419,Tjörn,1977,11208
1419,Tjörn,1978,11400
1419,Tjörn,1979,11552
1419,Tjörn,1980,11701
1419,Tjörn,1981,11842
1419,Tjörn,1982,12005
1419,Tjörn,1983,12241
1419,Tjörn,1984,12425
1419,Tjörn,1985,12482
1419,Tjörn,1986,12663
1419,Tjörn,1987,12928
1419,Tjörn,1988,13248
1419,Tjörn,1989,13712
1419,Tjörn,1990,13919
1419,Tjörn,1991,14088
1419,Tjörn,1992,14408
1419,Tjörn,1993,14602
1419,Tjörn,1994,14650
1419,Tjörn,1995,14602
1419,Tjörn,1996,14623
1419,Tjörn,1997,14680
1419,Tjörn,1998,14709
1419,Tjörn,1999,14734
1419,Tjörn,2000,14733
1419,Tjörn,2001,14797
1419,Tjörn,2002,14826
1419,Tjörn,2003,14891
1419,Tjörn,2004,15019
1419,Tjörn,2005,15022
1419,Tjörn,2006,14954
1419,Tjörn,2007,14944
1419,Tjörn,2008,14963
1419,Tjörn,2009,14961
1419,Tjörn,2010,14955
1419,Tjörn,2011,14959
1419,Tjörn,2012,14974
1419,Tjörn,2013,15050
1419,Tjörn,2014,15135
1419,Tjörn,2015,15315
1419,Tjörn,2016,15584
1419,Tjörn,2017,15790
1419,Tjörn,2018,15922
1419,Tjörn,2019,16016
1419,Tjörn,2020,16147
1421,Orust,1968,8814
1421,Orust,1969,8847
1421,Orust,1970,8907
1421,Orust,1971,9046
1421,Orust,1972,9382
1421,Orust,1973,9760
1421,Orust,1974,10135
1421,Orust,1975,10586
1421,Orust,1976,11177
1421,Orust,1977,11535
1421,Orust,1978,11865
1421,Orust,1979,12180
1421,Orust,1980,12364
1421,Orust,1981,12511
1421,Orust,1982,12639
1421,Orust,1983,12732
1421,Orust,1984,12909
1421,Orust,1985,12890
1421,Orust,1986,13038
1421,Orust,1987,13132
1421,Orust,1988,13475
1421,Orust,1989,13947
1421,Orust,1990,14240
1421,Orust,1991,14738
1421,Orust,1992,14929
1421,Orust,1993,15025
1421,Orust,1994,15175
1421,Orust,1995,15235
1421,Orust,1996,15175
1421,Orust,1997,15085
1421,Orust,1998,15133
1421,Orust,1999,15056
1421,Orust,2000,15023
1421,Orust,2001,15087
1421,Orust,2002,15113
1421,Orust,2003,15160
1421,Orust,2004,15160
1421,Orust,2005,15188
1421,Orust,2006,15185
1421,Orust,2007,15373
1421,Orust,2008,15327
1421,Orust,2009,15308
1421,Orust,2010,15221
1421,Orust,2011,15129
1421,Orust,2012,15083
1421,Orust,2013,15036
1421,Orust,2014,15054
1421,Orust,2015,15010
1421,Orust,2016,15093
1421,Orust,2017,15108
1421,Orust,2018,15110
1421,Orust,2019,15218
1421,Orust,2020,15315
1427,Sotenäs,1968,9435
1427,Sotenäs,1969,9407
1427,Sotenäs,1970,9358
1427,Sotenäs,1971,9323
1427,Sotenäs,1972,9252
1427,Sotenäs,1973,9262
