Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2017/18

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Sundsvall;2281;Västernorrlands län;22;Enskild;Samtliga;358;98,6;98,0;97,5;97,5;..;
Sunne;1766;Värmlands län;17;Samtliga;Samtliga;116;81,0;81,0;80,2;79,3;19,0;
Sunne;1766;Värmlands län;17;Kommunal;Samtliga;116;81,0;81,0;80,2;79,3;19,0;
Surahammar;1907;Västmanlands län;19;Samtliga;Samtliga;103;~100;93,2;87,4;86,4;..;
Surahammar;1907;Västmanlands län;19;Kommunal;Samtliga;103;~100;93,2;87,4;86,4;..;
Svalöv;1214;Skåne län;12;Samtliga;Samtliga;163;77,9;76,1;69,9;69,3;22,1;
Svalöv;1214;Skåne län;12;Kommunal;Samtliga;135;78,5;77,0;71,1;69,6;21,5;
Svalöv;1214;Skåne län;12;Enskild;Samtliga;28;75,0;71,4;64,3;67,9;..;
Svedala;1263;Skåne län;12;Samtliga;Samtliga;271;91,9;90,8;89,3;89,7;8,1;
Svedala;1263;Skåne län;12;Kommunal;Samtliga;271;91,9;90,8;89,3;89,7;8,1;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Samtliga;127;81,9;79,5;70,9;67,7;18,1;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Samtliga;127;81,9;79,5;70,9;67,7;18,1;
Säffle;1785;Värmlands län;17;Samtliga;Samtliga;197;80,2;80,2;76,1;77,7;19,8;
Säffle;1785;Värmlands län;17;Kommunal;Samtliga;197;80,2;80,2;76,1;77,7;19,8;
Säter;2082;Dalarnas län;20;Samtliga;Samtliga;86;82,6;77,9;72,1;74,4;17,4;
Säter;2082;Dalarnas län;20;Kommunal;Samtliga;86;82,6;77,9;72,1;74,4;17,4;
Sävsjö;0684;Jönköpings län;06;Samtliga;Samtliga;165;79,4;79,4;73,9;78,2;20,6;
Sävsjö;0684;Jönköpings län;06;Kommunal;Samtliga;146;78,1;78,1;71,9;76,7;21,9;
Sävsjö;0684;Jönköpings län;06;Enskild;Samtliga;19;~100;~100;~100;~100;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Samtliga;282;83,3;83,3;80,5;81,9;16,7;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Samtliga;272;83,5;83,5;81,6;82,4;16,5;
Söderhamn;2182;Gävleborgs län;21;Enskild;Samtliga;10;..;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Samtliga;187;89,8;87,7;87,2;86,1;10,2;
Söderköping;0582;Östergötlands län;05;Kommunal;Samtliga;171;89,5;87,1;86,5;86,0;10,5;
Söderköping;0582;Östergötlands län;05;Enskild;Samtliga;16;~100;~100;~100;~100;..;
Södertälje;0181;Stockholms län;01;Samtliga;Samtliga;1 069;87,7;86,1;83,4;82,6;12,3;
Södertälje;0181;Stockholms län;01;Kommunal;Samtliga;824;85,9;83,7;80,7;79,5;14,1;
Södertälje;0181;Stockholms län;01;Enskild;Samtliga;245;93,9;93,9;92,7;93,1;6,1;
Sölvesborg;1083;Blekinge län;10;Samtliga;Samtliga;194;74,2;73,2;72,7;72,2;25,8;
Sölvesborg;1083;Blekinge län;10;Kommunal;Samtliga;194;74,2;73,2;72,7;72,2;25,8;
Tanum;1435;Västra Götalands län;14;Samtliga;Samtliga;126;88,1;85,7;80,2;84,1;11,9;
Tanum;1435;Västra Götalands län;14;Kommunal;Samtliga;126;88,1;85,7;80,2;84,1;11,9;
Tibro;1472;Västra Götalands län;14;Samtliga;Samtliga;118;83,9;82,2;81,4;78,0;16,1;
Tibro;1472;Västra Götalands län;14;Kommunal;Samtliga;118;83,9;82,2;81,4;78,0;16,1;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Samtliga;136;86,0;86,0;83,8;83,8;14,0;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Samtliga;136;86,0;86,0;83,8;83,8;14,0;
Tierp;0360;Uppsala län;03;Samtliga;Samtliga;204;82,8;82,4;80,4;74,0;17,2;
Tierp;0360;Uppsala län;03;Kommunal;Samtliga;204;82,8;82,4;80,4;74,0;17,2;
Timrå;2262;Västernorrlands län;22;Samtliga;Samtliga;189;86,8;85,2;82,0;77,8;13,2;
Timrå;2262;Västernorrlands län;22;Kommunal;Samtliga;189;86,8;85,2;82,0;77,8;13,2;
Tingsryd;0763;Kronobergs län;07;Samtliga;Samtliga;136;83,1;82,4;80,9;82,4;16,9;
Tingsryd;0763;Kronobergs län;07;Kommunal;Samtliga;97;79,4;78,4;76,3;78,4;20,6;
Tingsryd;0763;Kronobergs län;07;Enskild;Samtliga;39;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Samtliga;159;86,2;86,2;86,2;84,3;13,8;
Tjörn;1419;Västra Götalands län;14;Kommunal;Samtliga;159;86,2;86,2;86,2;84,3;13,8;
Tomelilla;1270;Skåne län;12;Samtliga;Samtliga;122;64,8;64,8;62,3;61,5;35,2;
Tomelilla;1270;Skåne län;12;Kommunal;Samtliga;122;64,8;64,8;62,3;61,5;35,2;
Torsby;1737;Värmlands län;17;Samtliga;Samtliga;114;88,6;88,6;88,6;86,0;11,4;
Torsby;1737;Värmlands län;17;Kommunal;Samtliga;114;88,6;88,6;88,6;86,0;11,4;
Torsås;0834;Kalmar län;08;Samtliga;Samtliga;75;82,7;81,3;81,3;70,7;17,3;
Torsås;0834;Kalmar län;08;Kommunal;Samtliga;75;82,7;81,3;81,3;70,7;17,3;
Tranemo;1452;Västra Götalands län;14;Samtliga;Samtliga;145;75,9;75,9;75,9;73,8;24,1;
Tranemo;1452;Västra Götalands län;14;Kommunal;Samtliga;145;75,9;75,9;75,9;73,8;24,1;
Tranås;0687;Jönköpings län;06;Samtliga;Samtliga;220;90,5;89,1;88,6;87,7;9,5;
Tranås;0687;Jönköpings län;06;Kommunal;Samtliga;220;90,5;89,1;88,6;87,7;9,5;
Trelleborg;1287;Skåne län;12;Samtliga;Samtliga;475;88,4;87,6;86,3;85,7;11,6;
Trelleborg;1287;Skåne län;12;Kommunal;Samtliga;423;87,2;86,5;85,3;84,9;12,8;
Trelleborg;1287;Skåne län;12;Enskild;Samtliga;52;~100;~100;~100;~100;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Samtliga;690;81,0;80,7;79,6;78,1;19,0;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Samtliga;575;79,1;78,8;77,4;76,0;20,9;
Trollhättan;1488;Västra Götalands län;14;Enskild;Samtliga;115;90,4;90,4;90,4;88,7;9,6;
Trosa;0488;Södermanlands län;04;Samtliga;Samtliga;170;92,9;92,4;90,0;91,2;7,1;
Trosa;0488;Södermanlands län;04;Kommunal;Samtliga;170;92,9;92,4;90,0;91,2;7,1;
Tyresö;0138;Stockholms län;01;Samtliga;Samtliga;626;89,1;87,9;87,1;84,7;10,9;
Tyresö;0138;Stockholms län;01;Kommunal;Samtliga;501;86,8;85,2;84,6;82,0;13,2;
Tyresö;0138;Stockholms län;01;Enskild;Samtliga;125;~100;~100;~100;95,2;..;
Täby;0160;Stockholms län;01;Samtliga;Samtliga;1 234;94,0;93,4;93,0;91,3;6,0;
Täby;0160;Stockholms län;01;Kommunal;Samtliga;511;94,3;94,1;93,5;92,0;5,7;
Täby;0160;Stockholms län;01;Enskild;Samtliga;723;93,8;92,9;92,7;90,9;6,2;
Töreboda;1473;Västra Götalands län;14;Samtliga;Samtliga;100;73,0;72,0;72,0;70,0;27,0;
Töreboda;1473;Västra Götalands län;14;Kommunal;Samtliga;100;73,0;72,0;72,0;70,0;27,0;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Samtliga;581;82,8;81,6;80,2;79,0;17,2;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Samtliga;487;82,1;80,9;79,7;78,2;17,9;
Uddevalla;1485;Västra Götalands län;14;Enskild;Samtliga;94;86,2;85,1;83,0;83,0;13,8;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Samtliga;295;73,9;73,6;73,2;70,5;26,1;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Samtliga;295;73,9;73,6;73,2;70,5;26,1;
Umeå;2480;Västerbottens län;24;Samtliga;Samtliga;1 203;87,9;86,5;84,6;84,4;12,1;
Umeå;2480;Västerbottens län;24;Kommunal;Samtliga;893;87,0;85,6;83,5;83,1;13,0;
Umeå;2480;Västerbottens län;24;Enskild;Samtliga;310;90,6;89,4;87,7;88,1;9,4;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Samtliga;442;86,0;85,5;85,1;82,6;14,0;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Samtliga;261;82,4;81,6;80,8;79,7;17,6;
Upplands Väsby;0114;Stockholms län;01;Enskild;Samtliga;181;91,2;91,2;91,2;86,7;8,8;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Samtliga;313;85,3;84,3;83,7;82,7;14,7;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Samtliga;291;85,6;84,5;83,8;82,8;14,4;
Upplands-Bro;0139;Stockholms län;01;Enskild;Samtliga;22;~100;~100;~100;~100;..;
Uppsala;0380;Uppsala län;03;Samtliga;Samtliga;2 334;87,3;86,1;84,5;83,0;12,7;
Uppsala;0380;Uppsala län;03;Kommunal;Samtliga;1 564;84,6;83,2;81,3;80,1;15,4;
Uppsala;0380;Uppsala län;03;Enskild;Samtliga;770;92,7;91,8;90,9;89,1;7,3;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Samtliga;120;77,5;76,7;69,2;75,0;22,5;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Samtliga;120;77,5;76,7;69,2;75,0;22,5;
Vadstena;0584;Östergötlands län;05;Samtliga;Samtliga;72;93,1;90,3;87,5;83,3;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Samtliga;72;93,1;90,3;87,5;83,3;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Samtliga;176;79,5;79,0;77,8;75,0;20,5;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Samtliga;176;79,5;79,0;77,8;75,0;20,5;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Samtliga;79;83,5;81,0;77,2;74,7;16,5;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Samtliga;79;83,5;81,0;77,2;74,7;16,5;
Vallentuna;0115;Stockholms län;01;Samtliga;Samtliga;378;88,4;87,0;86,0;84,9;11,6;
Vallentuna;0115;Stockholms län;01;Kommunal;Samtliga;290;88,6;87,2;86,2;84,8;11,4;
Vallentuna;0115;Stockholms län;01;Enskild;Samtliga;88;87,5;86,4;85,2;85,2;12,5;
Vansbro;2021;Dalarnas län;20;Samtliga;Samtliga;80;63,8;63,8;63,8;63,8;36,3;
Vansbro;2021;Dalarnas län;20;Kommunal;Samtliga;80;63,8;63,8;63,8;63,8;36,3;
Vara;1470;Västra Götalands län;14;Samtliga;Samtliga;181;77,3;75,1;74,6;72,4;22,7;
Vara;1470;Västra Götalands län;14;Kommunal;Samtliga;181;77,3;75,1;74,6;72,4;22,7;
Varberg;1383;Hallands län;13;Samtliga;Samtliga;678;87,8;87,3;86,6;86,4;12,2;
Varberg;1383;Hallands län;13;Kommunal;Samtliga;654;87,5;87,0;86,2;86,1;12,5;
Varberg;1383;Hallands län;13;Enskild;Samtliga;24;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Samtliga;Samtliga;127;~100;~100;~100;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Samtliga;127;~100;~100;~100;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Samtliga;473;95,6;95,3;94,7;94,5;4,4;
Vellinge;1233;Skåne län;12;Kommunal;Samtliga;321;95,3;95,3;94,4;94,1;4,7;
Vellinge;1233;Skåne län;12;Enskild;Samtliga;152;96,1;95,4;95,4;95,4;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Samtliga;320;80,0;79,1;78,1;77,5;20,0;
Vetlanda;0685;Jönköpings län;06;Kommunal;Samtliga;314;79,9;79,0;78,3;77,4;20,1;
Vetlanda;0685;Jönköpings län;06;Enskild;Samtliga;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Samtliga;80;77,5;77,5;76,3;75,0;22,5;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Samtliga;67;77,6;77,6;76,1;74,6;22,4;
Vilhelmina;2462;Västerbottens län;24;Enskild;Samtliga;13;~100;~100;~100;~100;..;
Vimmerby;0884;Kalmar län;08;Samtliga;Samtliga;153;75,2;74,5;72,5;72,5;24,8;
Vimmerby;0884;Kalmar län;08;Kommunal;Samtliga;153;75,2;74,5;72,5;72,5;24,8;
Vindeln;2404;Västerbottens län;24;Samtliga;Samtliga;58;84,5;82,8;82,8;77,6;..;
Vindeln;2404;Västerbottens län;24;Kommunal;Samtliga;58;84,5;82,8;82,8;77,6;..;
Vingåker;0428;Södermanlands län;04;Samtliga;Samtliga;105;51,4;50,5;49,5;50,5;48,6;
Vingåker;0428;Södermanlands län;04;Kommunal;Samtliga;105;51,4;50,5;49,5;50,5;48,6;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Samtliga;123;77,2;74,8;72,4;66,7;22,8;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Samtliga;123;77,2;74,8;72,4;66,7;22,8;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Samtliga;443;76,3;75,6;73,4;73,8;23,7;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Samtliga;370;73,8;73,2;70,5;71,4;26,2;
Vänersborg;1487;Västra Götalands län;14;Enskild;Samtliga;73;89,0;87,7;87,7;86,3;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Samtliga;115;90,4;90,4;89,6;90,4;9,6;
Vännäs;2460;Västerbottens län;24;Kommunal;Samtliga;115;90,4;90,4;89,6;90,4;9,6;
Värmdö;0120;Stockholms län;01;Samtliga;Samtliga;497;90,3;89,7;89,1;89,1;9,7;
Värmdö;0120;Stockholms län;01;Kommunal;Samtliga;447;89,3;88,6;87,9;87,9;10,7;
Värmdö;0120;Stockholms län;01;Enskild;Samtliga;50;100,0;100,0;100,0;100,0;.;
Värnamo;0683;Jönköpings län;06;Samtliga;Samtliga;450;85,1;84,7;83,6;84,0;14,9;
Värnamo;0683;Jönköpings län;06;Kommunal;Samtliga;450;85,1;84,7;83,6;84,0;14,9;
Västervik;0883;Kalmar län;08;Samtliga;Samtliga;411;78,8;78,1;76,2;75,9;21,2;
Västervik;0883;Kalmar län;08;Kommunal;Samtliga;351;77,8;76,9;74,6;74,4;22,2;
Västervik;0883;Kalmar län;08;Enskild;Samtliga;60;85,0;85,0;85,0;85,0;..;
Västerås;1980;Västmanlands län;19;Samtliga;Samtliga;1 664;81,9;81,3;79,8;78,4;18,1;
Västerås;1980;Västmanlands län;19;Kommunal;Samtliga;1 085;76,9;76,0;74,7;72,9;23,1;
Västerås;1980;Västmanlands län;19;Enskild;Samtliga;579;91,4;91,2;89,5;88,8;8,6;
Växjö;0780;Kronobergs län;07;Samtliga;Samtliga;1 082;84,3;84,0;82,5;82,3;15,7;
Växjö;0780;Kronobergs län;07;Kommunal;Samtliga;858;83,0;82,9;81,7;81,2;17,0;
Växjö;0780;Kronobergs län;07;Enskild;Samtliga;224;89,3;88,4;85,7;86,6;10,7;
Ydre;0512;Östergötlands län;05;Samtliga;Samtliga;45;71,1;71,1;71,1;71,1;28,9;
Ydre;0512;Östergötlands län;05;Kommunal;Samtliga;45;71,1;71,1;71,1;71,1;28,9;
Ystad;1286;Skåne län;12;Samtliga;Samtliga;361;89,8;89,8;89,8;89,5;10,2;
Ystad;1286;Skåne län;12;Kommunal;Samtliga;276;90,2;90,2;90,2;89,9;9,8;
Ystad;1286;Skåne län;12;Enskild;Samtliga;85;88,2;88,2;88,2;88,2;11,8;
Åmål;1492;Västra Götalands län;14;Samtliga;Samtliga;161;78,3;78,3;75,2;73,9;21,7;
Åmål;1492;Västra Götalands län;14;Kommunal;Samtliga;161;78,3;78,3;75,2;73,9;21,7;
Ånge;2260;Västernorrlands län;22;Samtliga;Samtliga;123;66,7;65,9;63,4;65,9;33,3;
Ånge;2260;Västernorrlands län;22;Kommunal;Samtliga;108;63,0;62,0;59,3;62,0;37,0;
Ånge;2260;Västernorrlands län;22;Enskild;Samtliga;15;~100;~100;~100;~100;..;
Åre;2321;Jämtlands län;23;Samtliga;Samtliga;133;81,2;79,7;77,4;76,7;18,8;
Åre;2321;Jämtlands län;23;Kommunal;Samtliga;133;81,2;79,7;77,4;76,7;18,8;
Årjäng;1765;Värmlands län;17;Samtliga;Samtliga;122;85,2;84,4;82,8;83,6;14,8;
Årjäng;1765;Värmlands län;17;Kommunal;Samtliga;122;85,2;84,4;82,8;83,6;14,8;
Åsele;2463;Västerbottens län;24;Samtliga;Samtliga;29;~100;~100;~100;~100;..;
Åsele;2463;Västerbottens län;24;Kommunal;Samtliga;29;~100;~100;~100;~100;..;
Åstorp;1277;Skåne län;12;Samtliga;Samtliga;185;87,0;83,2;75,1;76,8;13,0;
Åstorp;1277;Skåne län;12;Kommunal;Samtliga;185;87,0;83,2;75,1;76,8;13,0;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Samtliga;119;89,1;88,2;87,4;87,4;10,9;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Samtliga;119;89,1;88,2;87,4;87,4;10,9;
Älmhult;0765;Kronobergs län;07;Samtliga;Samtliga;185;80,2;77,8;77,2;76,0;19,8;
Älmhult;0765;Kronobergs län;07;Kommunal;Samtliga;158;77,1;74,3;73,6;73,6;22,9;
Älmhult;0765;Kronobergs län;07;Enskild;Samtliga;27;~100;~100;~100;~100;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;Samtliga;88;81,8;79,5;77,3;77,3;18,2;
Älvdalen;2039;Dalarnas län;20;Kommunal;Samtliga;88;81,8;79,5;77,3;77,3;18,2;
Älvkarleby;0319;Uppsala län;03;Samtliga;Samtliga;117;76,1;71,8;65,8;68,4;23,9;
Älvkarleby;0319;Uppsala län;03;Kommunal;Samtliga;67;80,6;79,1;73,1;77,6;19,4;
Älvkarleby;0319;Uppsala län;03;Enskild;Samtliga;50;70,0;62,0;56,0;56,0;30,0;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Samtliga;79;87,3;87,3;86,1;87,3;12,7;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Samtliga;79;87,3;87,3;86,1;87,3;12,7;
Ängelholm;1292;Skåne län;12;Samtliga;Samtliga;442;89,8;88,9;87,8;85,7;10,2;
Ängelholm;1292;Skåne län;12;Kommunal;Samtliga;442;89,8;88,9;87,8;85,7;10,2;
Öckerö;1407;Västra Götalands län;14;Samtliga;Samtliga;162;90,1;90,1;87,0;88,3;9,9;
Öckerö;1407;Västra Götalands län;14;Kommunal;Samtliga;145;89,0;89,0;86,9;87,6;11,0;
Öckerö;1407;Västra Götalands län;14;Enskild;Samtliga;17;100,0;100,0;~100;~100;.;
Ödeshög;0509;Östergötlands län;05;Samtliga;Samtliga;58;62,1;62,1;60,3;58,6;37,9;
Ödeshög;0509;Östergötlands län;05;Kommunal;Samtliga;58;62,1;62,1;60,3;58,6;37,9;
Örebro;1880;Örebro län;18;Samtliga;Samtliga;1 657;80,1;78,8;78,0;76,2;19,9;
Örebro;1880;Örebro län;18;Kommunal;Samtliga;1 167;74,8;73,4;72,5;70,2;25,2;
Örebro;1880;Örebro län;18;Enskild;Samtliga;490;92,7;91,8;91,0;90,6;7,3;
Örkelljunga;1257;Skåne län;12;Samtliga;Samtliga;128;78,9;77,3;75,8;77,3;21,1;
Örkelljunga;1257;Skåne län;12;Kommunal;Samtliga;115;77,4;75,7;73,9;75,7;22,6;
Örkelljunga;1257;Skåne län;12;Enskild;Samtliga;13;~100;~100;~100;~100;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Samtliga;597;83,8;83,4;83,1;82,6;16,2;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Samtliga;573;84,3;83,9;83,6;83,1;15,7;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Samtliga;24;70,8;70,8;70,8;70,8;..;
Östersund;2380;Jämtlands län;23;Samtliga;Samtliga;606;85,3;84,0;82,3;82,2;14,7;
Östersund;2380;Jämtlands län;23;Kommunal;Samtliga;491;82,7;81,3;79,8;79,6;17,3;
Östersund;2380;Jämtlands län;23;Enskild;Samtliga;115;~100;95,7;93,0;93,0;..;
Österåker;0117;Stockholms län;01;Samtliga;Samtliga;487;91,0;89,9;89,5;88,5;9,0;
Österåker;0117;Stockholms län;01;Kommunal;Samtliga;377;90,2;88,9;88,3;87,0;9,8;
Österåker;0117;Stockholms län;01;Enskild;Samtliga;110;93,6;93,6;93,6;93,6;..;
Östhammar;0382;Uppsala län;03;Samtliga;Samtliga;212;74,1;73,6;70,3;69,8;25,9;
Östhammar;0382;Uppsala län;03;Kommunal;Samtliga;212;74,1;73,6;70,3;69,8;25,9;
Östra Göinge;1256;Skåne län;12;Samtliga;Samtliga;179;66,5;65,9;64,2;60,9;33,5;
Östra Göinge;1256;Skåne län;12;Kommunal;Samtliga;154;66,9;66,2;64,3;60,4;33,1;
Östra Göinge;1256;Skåne län;12;Enskild;Samtliga;25;64,0;64,0;64,0;64,0;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Samtliga;48;85,4;85,4;83,3;79,2;..;
Överkalix;2513;Norrbottens län;25;Kommunal;Samtliga;40;82,5;82,5;82,5;77,5;..;
Överkalix;2513;Norrbottens län;25;Enskild;Samtliga;..;..;..;..;..;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Samtliga;42;64,3;64,3;57,1;61,9;35,7;
Övertorneå;2518;Norrbottens län;25;Kommunal;Samtliga;42;64,3;64,3;57,1;61,9;35,7;
Ale;1440;Västra Götalands län;14;Samtliga;Flickor;175;86,9;86,9;84,6;85,7;13,1;
Ale;1440;Västra Götalands län;14;Kommunal;Flickor;154;85,1;85,1;83,1;83,8;14,9;
Ale;1440;Västra Götalands län;14;Enskild;Flickor;21;100,0;100,0;~100;100,0;.;
Alingsås;1489;Västra Götalands län;14;Samtliga;Flickor;229;90,4;89,1;88,6;85,6;9,6;
Alingsås;1489;Västra Götalands län;14;Kommunal;Flickor;176;89,8;88,1;87,5;85,8;10,2;
Alingsås;1489;Västra Götalands län;14;Enskild;Flickor;53;~100;~100;~100;84,9;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Flickor;119;71,4;68,9;68,1;64,7;28,6;
Alvesta;0764;Kronobergs län;07;Kommunal;Flickor;119;71,4;68,9;68,1;64,7;28,6;
Aneby;0604;Jönköpings län;06;Samtliga;Flickor;40;87,5;87,5;85,0;87,5;..;
Aneby;0604;Jönköpings län;06;Kommunal;Flickor;40;87,5;87,5;85,0;87,5;..;
Aneby;0604;Jönköpings län;06;Enskild;Flickor;..;.;.;.;.;.;
Arboga;1984;Västmanlands län;19;Samtliga;Flickor;87;88,5;88,5;87,4;87,4;11,5;
Arboga;1984;Västmanlands län;19;Kommunal;Flickor;87;88,5;88,5;87,4;87,4;11,5;
Arjeplog;2506;Norrbottens län;25;Samtliga;Flickor;14;~100;~100;~100;~100;..;
Arjeplog;2506;Norrbottens län;25;Kommunal;Flickor;14;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Flickor;27;~100;~100;~100;~100;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Flickor;27;~100;~100;~100;~100;..;
Arvika;1784;Värmlands län;17;Samtliga;Flickor;140;90,7;89,3;89,3;87,1;9,3;
Arvika;1784;Värmlands län;17;Kommunal;Flickor;104;89,4;87,5;87,5;85,6;10,6;
Arvika;1784;Värmlands län;17;Enskild;Flickor;36;~100;~100;~100;~100;..;
Askersund;1882;Örebro län;18;Samtliga;Flickor;49;89,8;89,8;83,7;81,6;..;
Askersund;1882;Örebro län;18;Kommunal;Flickor;49;89,8;89,8;83,7;81,6;..;
Avesta;2084;Dalarnas län;20;Samtliga;Flickor;94;64,9;64,9;64,9;64,9;35,1;
Avesta;2084;Dalarnas län;20;Kommunal;Flickor;94;64,9;64,9;64,9;64,9;35,1;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Flickor;53;86,8;86,8;84,9;86,8;..;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Flickor;53;86,8;86,8;84,9;86,8;..;
Berg;2326;Jämtlands län;23;Samtliga;Flickor;38;86,8;86,8;86,8;84,2;..;
Berg;2326;Jämtlands län;23;Kommunal;Flickor;38;86,8;86,8;86,8;84,2;..;
Bjurholm;2403;Västerbottens län;24;Samtliga;Flickor;15;..;..;..;..;..;
Bjurholm;2403;Västerbottens län;24;Kommunal;Flickor;15;..;..;..;..;..;
Bjuv;1260;Skåne län;12;Samtliga;Flickor;85;80,0;80,0;76,5;78,8;20,0;
Bjuv;1260;Skåne län;12;Kommunal;Flickor;85;80,0;80,0;76,5;78,8;20,0;
Boden;2582;Norrbottens län;25;Samtliga;Flickor;166;91,0;91,0;89,8;89,2;9,0;
Boden;2582;Norrbottens län;25;Kommunal;Flickor;131;90,8;90,8;89,3;89,3;9,2;
Boden;2582;Norrbottens län;25;Enskild;Flickor;35;~100;~100;~100;~100;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Flickor;49;~100;~100;~100;~100;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Flickor;49;~100;~100;~100;~100;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Flickor;149;80,5;79,9;79,9;78,5;19,5;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Flickor;92;73,9;72,8;72,8;70,7;26,1;
Bollnäs;2183;Gävleborgs län;21;Enskild;Flickor;57;91,2;91,2;91,2;91,2;..;
Borgholm;0885;Kalmar län;08;Samtliga;Flickor;34;~100;85,3;82,4;82,4;..;
Borgholm;0885;Kalmar län;08;Kommunal;Flickor;34;~100;85,3;82,4;82,4;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Flickor;337;77,7;75,1;73,6;72,4;22,3;
Borlänge;2081;Dalarnas län;20;Kommunal;Flickor;290;76,2;73,4;71,7;70,3;23,8;
Borlänge;2081;Dalarnas län;20;Enskild;Flickor;47;87,2;85,1;85,1;85,1;..;
Borås;1490;Västra Götalands län;14;Samtliga;Flickor;601;85,7;85,0;84,2;83,4;14,3;
Borås;1490;Västra Götalands län;14;Kommunal;Flickor;480;82,5;81,9;80,8;80,0;17,5;
Borås;1490;Västra Götalands län;14;Enskild;Flickor;121;~100;~100;~100;~100;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Flickor;449;85,7;84,4;82,4;80,2;14,3;
Botkyrka;0127;Stockholms län;01;Kommunal;Flickor;377;84,1;82,8;80,4;78,0;15,9;
Botkyrka;0127;Stockholms län;01;Enskild;Flickor;72;~100;93,1;93,1;91,7;..;
Boxholm;0560;Östergötlands län;05;Samtliga;Flickor;25;76,0;76,0;76,0;68,0;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Flickor;25;76,0;76,0;76,0;68,0;..;
